p_rdata,action_times,actions,beliefs,correct,delays,information_used_correctly,key_press,meta_actions,path,planned_too_little,planned_too_much,queries,questions,responses,rt,score,time_elapsed,trial_index,trial_id,trial_type,view_history,pid
,,,,,,,,,,,,,,,47653,,204247,,,instructions,"[{""page_index"":0,""viewing_time"":5990},{""page_index"":1,""viewing_time"":13739},{""page_index"":2,""viewing_time"":16407},{""page_index"":3,""viewing_time"":11517}]",59
,,,,,,,,,,,,,,,8013,,232347,,,instructions,"[{""page_index"":0,""viewing_time"":2713},{""page_index"":1,""viewing_time"":1712},{""page_index"":2,""viewing_time"":1980},{""page_index"":3,""viewing_time"":1608}]",59
,,,,,,,,,,,,,,,7158,,257868,,,instructions,"[{""page_index"":0,""viewing_time"":1654},{""page_index"":1,""viewing_time"":828},{""page_index"":2,""viewing_time"":3864},{""page_index"":3,""viewing_time"":812}]",59
,,,,,,,,,,,,,,,26271,,307556,,,instructions,"[{""page_index"":0,""viewing_time"":5815},{""page_index"":1,""viewing_time"":5284},{""page_index"":2,""viewing_time"":8516},{""page_index"":3,""viewing_time"":6655}]",59
,,,,,,,,,,,,,,,160291,,160293,,,instructions,"[{""page_index"":0,""viewing_time"":31980},{""page_index"":1,""viewing_time"":112935},{""page_index"":2,""viewing_time"":15374}]",60
,,,,,,,,,,,,,,,182071,,369727,,,instructions,"[{""page_index"":0,""viewing_time"":47241},{""page_index"":1,""viewing_time"":25295},{""page_index"":0,""viewing_time"":71769},{""page_index"":1,""viewing_time"":27644},{""page_index"":2,""viewing_time"":10121}]",60
,,,,,,,,,,,,,,,106456,,106457,,,instructions,"[{""page_index"":0,""viewing_time"":50551},{""page_index"":1,""viewing_time"":15098},{""page_index"":2,""viewing_time"":34158},{""page_index"":3,""viewing_time"":6649}]",61
,,,,,,,,,,,,,,,21897,,185228,,,instructions,"[{""page_index"":0,""viewing_time"":5490},{""page_index"":1,""viewing_time"":3938},{""page_index"":2,""viewing_time"":4189},{""page_index"":3,""viewing_time"":8279}]",61
,,,,,,,,,,,,,,,130634,,130634,,,instructions,"[{""page_index"":0,""viewing_time"":39585},{""page_index"":1,""viewing_time"":28015},{""page_index"":2,""viewing_time"":37010},{""page_index"":3,""viewing_time"":26023}]",62
,,,,,,,,,,,,,,,204125,,204125,,,instructions,"[{""page_index"":0,""viewing_time"":74696},{""page_index"":1,""viewing_time"":80032},{""page_index"":2,""viewing_time"":6045},{""page_index"":3,""viewing_time"":43351}]",63
,,,,,,,,,,,,,,,77622,,77623,,,instructions,"[{""page_index"":0,""viewing_time"":20341},{""page_index"":1,""viewing_time"":24908},{""page_index"":2,""viewing_time"":6071},{""page_index"":3,""viewing_time"":26301}]",64
,,,,,,,,,,,,,,,88426,,198490,,,instructions,"[{""page_index"":0,""viewing_time"":23253},{""page_index"":1,""viewing_time"":57022},{""page_index"":2,""viewing_time"":3441},{""page_index"":3,""viewing_time"":4709}]",64
,,,,,,,,,,,,,,,82061,,82063,,,instructions,"[{""page_index"":0,""viewing_time"":21398},{""page_index"":1,""viewing_time"":37727},{""page_index"":2,""viewing_time"":4625},{""page_index"":3,""viewing_time"":18309}]",65
,,,,,,,,,,,,,,,81356,,81357,,,instructions,"[{""page_index"":0,""viewing_time"":30295},{""page_index"":1,""viewing_time"":34542},{""page_index"":2,""viewing_time"":4355},{""page_index"":3,""viewing_time"":12163}]",66
,,,,,,,,,,,,,,,116186,,116188,,,instructions,"[{""page_index"":0,""viewing_time"":24171},{""page_index"":1,""viewing_time"":48221},{""page_index"":2,""viewing_time"":29208},{""page_index"":3,""viewing_time"":14585}]",67
,,,,,,,,,,,,,,,150218,,150220,,,instructions,"[{""page_index"":0,""viewing_time"":50006},{""page_index"":1,""viewing_time"":28434},{""page_index"":2,""viewing_time"":44880},{""page_index"":3,""viewing_time"":26897}]",68
,,,,,,,,,,,,,,,31003,,222237,,,instructions,"[{""page_index"":0,""viewing_time"":10065},{""page_index"":1,""viewing_time"":4746},{""page_index"":2,""viewing_time"":12826},{""page_index"":3,""viewing_time"":3365}]",68
