action_times,actions,button_pressed,correct,delays,key_press,path,queries,questions,responses,rt,score,stimulus,time_elapsed,trial_index,trial_i,trial_type,view_history,pid
"[6485, 14075, 18008]","[u'up', u'up', u'right']",,,"[3, 0, 1]",,"[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'3', u'7', u'13'], u'time': [2423, 4563, 13065, 16911]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6484, 2762, 2939]",36.0,,122080,1.0,1.0,mouselab-mdp,,184
"[3683, 13907, 15529]","[u'left', u'left', u'down']",,,"[3, 0, 1]",,"[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'8', u'15'], u'time': [2646, 11123, 12726]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3683, 5473, 456]",22.0,,187930,2.0,2.0,mouselab-mdp,,184
"[10076, 15509, 17555]","[u'down', u'down', u'left']",,,"[3, 0, 1]",,"[u'1', 5, 9, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'9', u'16'], u'time': [2152, 5610, 8368]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10076, 440, 1271]",34.0,,247269,3.0,9.0,mouselab-mdp,,184
"[8002, 14266, 69778]","[u'down', u'down', u'right']",,,"[3, 0, 1]",,"[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2', u'4', u'17', u'16'], u'time': [3202, 4847, 6706, 17136, 18336]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[8002, 1354, 54732]",-40.0,,322515,4.0,7.0,mouselab-mdp,,184
"[4415, 18062, 19207]","[u'right', u'right', u'down']",,,"[3, 0, 1]",,"[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'6', u'10', u'11'], u'time': [2628, 10017, 11437, 12359]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4415, 8941, 3]",4.0,,376583,5.0,4.0,mouselab-mdp,,184
"[6288, 12733, 15319]","[u'up', u'up', u'right']",,,"[3, 0, 1]",,"[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'3', u'2'], u'time': [2249, 3428, 4741]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6288, 1541, 1819]",18.0,,431700,6.0,6.0,mouselab-mdp,,184
"[4274, 14394, 15628]","[u'right', u'right', u'up']",,,"[3, 0, 1]",,"[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'6', u'10', u'11'], u'time': [2599, 9395, 10411, 11316]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4274, 5427, 79]",-6.0,,487500,7.0,0.0,mouselab-mdp,,184
"[3723, 11634, 13691]","[u'left', u'left', u'down']",,,"[3, 0, 1]",,"[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'8', u'15', u'14'], u'time': [1103, 9034, 9795, 10620]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3723, 3253, 941]",21.0,,545801,8.0,3.0,mouselab-mdp,,184
"[3371, 12486, 14089]","[u'down', u'down', u'left']",,,"[3, 0, 1]",,"[u'1', 5, 9, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'16', u'9', u'17'], u'time': [2452, 9438, 10905, 11549]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3371, 4400, 430]",21.0,,599402,9.0,8.0,mouselab-mdp,,184
"[4827, 13766, 15159]","[u'right', u'right', u'down']",,,"[3, 0, 1]",,"[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'10', u'6', u'11'], u'time': [3536, 10977, 11669, 12294]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4827, 4150, 239]",11.0,,652092,10.0,5.0,mouselab-mdp,,184
"[3865, 19131, 20284]","[u'left', u'left', u'down']",,,[],,"[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'8', u'14', u'15'], u'time': [1957, 16218, 16980, 17964]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3865, 14766, 651]",7.0,,699198,11.0,15.0,mouselab-mdp,,184
"[4766, 10354, 11424]","[u'up', u'up', u'left']",,,[],,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'12', u'7', u'13'], u'time': [2240, 6559, 8088, 8823]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4766, 5087, 573]",46.0,,746560,12.0,13.0,mouselab-mdp,,184
"[5661, 9978, 11007]","[u'left', u'left', u'down']",,,[],,"[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'5', u'4', u'8', u'14', u'15'], u'time': [1326, 2752, 3698, 7516, 8278, 9024]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5661, 3816, 528]",16.0,,793762,13.0,12.0,mouselab-mdp,,184
"[4009, 7878, 8892]","[u'up', u'up', u'left']",,,[],,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'2', u'3', u'12', u'7', u'13'], u'time': [1481, 2269, 2943, 5685, 6578, 7091]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4009, 3370, 517]",46.0,,841778,14.0,14.0,mouselab-mdp,,184
"[7525, 11932, 12824]","[u'right', u'right', u'down']",,,[],,"[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'12', u'6', u'10', u'11'], u'time': [1662, 2335, 3148, 9820, 10501, 11299]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[7524, 3911, 401]",22.0,,889008,15.0,11.0,mouselab-mdp,,184
"[3626, 7002, 9602]","[u'down', u'down', u'right']",,,[],,"[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'16', u'9', u'17'], u'time': [1660, 4967, 5455, 6072]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3626, 2888, 2103]",12.0,,936871,16.0,10.0,mouselab-mdp,,184
"[22516, 30148, 34098]","[u'down', u'down', u'left']",,,"[3, 0, 1]",,"[u'1', 5, 9, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'5', u'17'], u'time': [2926, 5036, 10683]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[22516, 2450, 3119]",-2.0,,256853,1.0,1.0,mouselab-mdp,,185
"[14697, 20804, 23178]","[u'left', u'left', u'up']",,,"[3, 0, 1]",,"[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'4', u'10', u'11', u'15', u'14'], u'time': [2678, 5534, 8544, 10000, 11263, 12161]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[14697, 607, 1635]",22.0,,315250,2.0,7.0,mouselab-mdp,,185
"[12304, 19447, 20998]","[u'down', u'down', u'right']",,,"[3, 0, 1]",,"[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2', u'5', u'4', u'14', u'15', u'16', u'17'], u'time': [1651, 2628, 3227, 4099, 6684, 7424, 9180, 10849]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[12304, 626, 783]",43.0,,384605,3.0,9.0,mouselab-mdp,,185
"[10542, 17092, 20871]","[u'left', u'left', u'up']",,,"[3, 0, 1]",,"[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2', u'5', u'4', u'13', u'12', u'14', u'15'], u'time': [1475, 2282, 3232, 4242, 6008, 7122, 7905, 8978]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10542, 593, 3031]",54.0,,438281,4.0,0.0,mouselab-mdp,,185
"[13376, 19826, 21486]","[u'right', u'right', u'down']",,,"[3, 0, 1]",,"[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'3', u'4', u'5', u'17', u'16', u'10', u'11'], u'time': [1961, 3150, 3864, 4576, 6900, 7796, 8666, 9346]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[13376, 436, 914]",50.0,,493984,5.0,8.0,mouselab-mdp,,185
"[15029, 21629, 22948]","[u'right', u'right', u'down']",,,"[3, 0, 1]",,"[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'13', u'10', u'11', u'17', u'16', u'15', u'14', u'2'], u'time': [2917, 3710, 4392, 5190, 5856, 6490, 7066, 7653, 9249]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[15029, 528, 639]",48.0,,562767,6.0,6.0,mouselab-mdp,,185
"[24734, 32040, 33217]","[u'up', u'up', u'right']",,,"[3, 0, 1]",,"[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'4', u'3', u'5', u'10', u'11', u'13', u'12', u'14', u'15', u'16', u'17'], u'time': [7547, 8418, 9107, 9691, 11130, 11627, 12311, 13047, 13569, 14227, 18367, 21407]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[24734, 459, 498]",43.0,,633922,7.0,3.0,mouselab-mdp,,185
"[14058, 20991, 22758]","[u'up', u'up', u'left']",,,"[3, 0, 1]",,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'3', u'4', u'5', u'17', u'16', u'13', u'12', u'15'], u'time': [3648, 4198, 4745, 5307, 6498, 7021, 7839, 8537, 11578]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[14058, 370, 993]",38.0,,695678,8.0,5.0,mouselab-mdp,,185
"[13663, 20577, 23303]","[u'up', u'up', u'right']",,,"[3, 0, 1]",,"[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'3', u'5', u'10', u'11', u'13', u'12'], u'time': [4813, 5865, 7500, 9073, 9624, 10576, 11260]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[13663, 318, 1920]",48.0,,773593,9.0,4.0,mouselab-mdp,,185
"[24828, 32551, 33795]","[u'up', u'up', u'right']",,,"[3, 0, 1]",,"[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'3', u'4', u'5', u'10', u'11', u'13', u'12', u'15', u'14', u'16', u'17'], u'time': [4905, 6268, 7075, 7633, 9018, 10156, 11233, 12036, 12866, 13697, 14296, 15366]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[24827, 283, 439]",43.0,,841396,10.0,2.0,mouselab-mdp,,185
"[10450, 16844, 19373]","[u'up', u'up', u'left']",,,[],,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'3', u'4', u'5', u'12', u'13', u'15', u'14'], u'time': [3427, 4230, 4823, 5292, 6836, 7578, 8403, 8902]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10450, 5881, 2013]",44.0,,906129,11.0,14.0,mouselab-mdp,,185
"[8262, 12484, 13400]","[u'up', u'up', u'left']",,,[],,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'3', u'4', u'5', u'13', u'12', u'15', u'14'], u'time': [1974, 2647, 3286, 4043, 4913, 5572, 6509, 7222]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[8262, 3709, 394]",42.0,,953957,12.0,13.0,mouselab-mdp,,185
"[10140, 15373, 16391]","[u'right', u'right', u'down']",,,[],,"[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'3', u'4', u'5', u'17', u'16', u'13', u'12', u'10', u'11'], u'time': [1885, 2781, 3444, 4022, 5224, 5892, 6814, 7424, 7983, 8588]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10140, 4706, 507]",18.0,,1009074,13.0,11.0,mouselab-mdp,,185
"[8983, 12679, 13619]","[u'up', u'up', u'left']",,,[],,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'3', u'4', u'5', u'13', u'12', u'15', u'14'], u'time': [1246, 2116, 2756, 3324, 4259, 5089, 7475, 8079]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[8983, 3172, 431]",44.0,,1057836,14.0,12.0,mouselab-mdp,,185
"[11397, 12781, 13809]","[u'right', u'right', u'up']",,,[],,"[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'3', u'4', u'5', u'17', u'16', u'15', u'14', u'10', u'11'], u'time': [1329, 2083, 2829, 3564, 4805, 5457, 6263, 6771, 7720, 8294]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[11397, 877, 504]",43.0,,1138939,15.0,10.0,mouselab-mdp,,185
"[13184, 14771, 15470]","[u'up', u'up', u'left']",,,[],,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'3', u'4', u'5', u'13', u'12', u'17', u'16'], u'time': [4874, 5611, 6414, 7151, 9455, 10471, 11202, 11694]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[13184, 1064, 179]",41.0,,1243807,16.0,15.0,mouselab-mdp,,185
"[9259, 47145, 60753]","[u'up', u'up', u'right']",,,"[26, 2, 1]",,"[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'12', u'13'], u'time': [43683, 57298, 59369]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[9258, 9889, 10395]",52.0,,341210,1.0,4.0,mouselab-mdp,,186
"[8345, 78199, 90127]","[u'down', u'down', u'right']",,,"[3, 3, 0]",,"[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'4', u'5', u'9', u'3', u'17', u'16'], u'time': [3538, 4864, 6784, 16599, 72016, 86303, 87327]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[8345, 64136, 7521]",-6.0,,438218,2.0,1.0,mouselab-mdp,,186
"[6012, 18731, 31331]","[u'down', u'down', u'left']",,,"[4, 2, 0]",,"[u'1', 5, 9, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'5', u'9', u'17', u'16'], u'time': [2382, 3828, 16964, 28020, 29035]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6012, 6293, 9415]",20.0,,496048,3.0,8.0,mouselab-mdp,,186
"[38478, 42246, 43701]","[u'down', u'down', u'right']",,,"[0, 0, 0]",,"[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'10', u'14', u'13', u'2', u'7', u'17', u'9'], u'time': [5334, 10822, 14741, 24692, 28747, 31869, 34556]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[38478, 3, 584]",44.0,,549215,4.0,9.0,mouselab-mdp,,186
"[18351, 24085, 27302]","[u'down', u'down', u'right']",,,"[1, 0, 0]",,"[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'17', u'12', u'9'], u'time': [7372, 12237, 14821]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[18350, 1886, 2347]",31.0,,605167,5.0,2.0,mouselab-mdp,,186
"[8530, 14001, 16233]","[u'up', u'up', u'right']",,,"[2, 0, 0]",,"[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'13', u'3'], u'time': [2410, 3816]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[8530, 824, 1328]",53.0,,657455,6.0,3.0,mouselab-mdp,,186
"[18091, 21262, 23075]","[u'up', u'up', u'left']",,,"[0, 0, 0]",,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'17', u'16', u'13', u'12', u'3', u'7'], u'time': [4573, 7493, 9020, 11388, 13012, 15924]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[18091, 3, 1027]",41.0,,712950,7.0,5.0,mouselab-mdp,,186
"[21496, 25156, 27679]","[u'right', u'right', u'down']",,,"[0, 0, 0]",,"[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'17', u'14', u'12', u'10', u'13', u'11', u'2', u'6'], u'time': [3807, 5726, 7734, 10375, 12254, 15758, 18599, 19775]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[21496, 3, 1770]",49.0,,763710,8.0,6.0,mouselab-mdp,,186
"[18488, 25839, 27215]","[u'left', u'left', u'up']",,,"[3, 0, 0]",,"[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'17', u'11', u'13', u'12', u'14', u'15', u'4', u'8'], u'time': [2567, 5205, 6807, 8303, 9487, 10583, 15383, 16311]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[18488, 831, 666]",20.0,,823532,9.0,7.0,mouselab-mdp,,186
