pid,temp,p_error,logp,satisfice,prune,model,trial_idx,k
3,1e-10,1.0,-5.049856007249537,,,random,13,0
3,1e-10,0.55,-3.8643017884476185,5.0,-30.0,depth_first,14,3
3,1e-10,0.55,-3.8643017884476185,5.0,-30.0,breadth_first,14,3
3,1e-10,0.55,-3.8643017884476185,5.0,-30.0,progressive_deepening,14,3
3,1e-05,0.55,-3.8643017884476185,5.0,-30.0,best_first,14,4
3,1e-05,0.01,-1.806367572991136,,,optimal,14,2
3,1e-10,1.0,-5.049856007249537,,,random,14,0
3,1e-10,0.55,-3.8643017884476185,5.0,-30.0,depth_first,15,3
3,1e-10,0.55,-3.8643017884476185,5.0,-30.0,breadth_first,15,3
3,1e-10,0.55,-3.8643017884476185,5.0,-30.0,progressive_deepening,15,3
3,1e-05,0.55,-3.8643017884476185,5.0,-30.0,best_first,15,4
3,1e-05,0.01,-1.806367572991136,,,optimal,15,2
3,1e-10,1.0,-5.049856007249537,,,random,15,0
3,1e-10,1.0,-15.972912641113323,5.0,-30.0,depth_first,16,3
3,1e-10,1.0,-15.972912641113323,5.0,-30.0,breadth_first,16,3
3,1e-10,1.0,-15.972912641113323,5.0,-30.0,progressive_deepening,16,3
3,1e-05,1.0,-15.972912641113323,5.0,-30.0,best_first,16,4
3,0.4498432668969444,0.01,-13.49991865152072,,,optimal,16,2
3,1e-10,1.0,-15.972912641113323,,,random,16,0
3,1e-10,0.73,-6.76883995007713,5.0,-30.0,depth_first,17,3
3,1e-10,0.73,-6.76883995007713,5.0,-30.0,breadth_first,17,3
3,1e-10,0.73,-6.76883995007713,5.0,-30.0,progressive_deepening,17,3
3,1e-05,0.73,-6.76883995007713,5.0,-30.0,best_first,17,4
3,1e-05,0.01,-3.4215794435813742,,,optimal,17,2
3,1e-10,1.0,-7.447751280047907,,,random,17,0
3,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,depth_first,18,3
3,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,breadth_first,18,3
3,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,progressive_deepening,18,3
3,1e-05,0.8300000000000001,-9.381105804877004,5.0,-30.0,best_first,18,4
3,1e-05,0.01,-4.8141660364000645,,,optimal,18,2
3,1e-10,1.0,-9.750336373041954,,,random,18,0
3,1e-10,0.55,-3.8643017884476185,5.0,-30.0,depth_first,19,3
3,1e-10,0.55,-3.8643017884476185,5.0,-30.0,breadth_first,19,3
3,1e-10,0.55,-3.8643017884476185,5.0,-30.0,progressive_deepening,19,3
3,1e-05,0.55,-3.8643017884476185,5.0,-30.0,best_first,19,4
3,1e-05,0.01,-1.806367572991136,,,optimal,19,2
3,1e-10,1.0,-5.049856007249537,,,random,19,0
3,1e-10,0.95,-13.983364371545422,5.0,-30.0,depth_first,20,3
3,1e-10,0.95,-13.983364371545422,5.0,-30.0,breadth_first,20,3
3,1e-10,0.95,-13.983364371545422,5.0,-30.0,progressive_deepening,20,3
3,1e-05,0.95,-13.983364371545422,5.0,-30.0,best_first,20,4
3,1e-05,0.26,-10.928757134878204,,,optimal,20,2
3,1e-10,1.0,-14.02700249205801,,,random,20,0
3,1e-10,0.55,-3.8643017884476185,5.0,-30.0,depth_first,21,3
3,1e-10,0.55,-3.8643017884476185,5.0,-30.0,breadth_first,21,3
3,1e-10,0.55,-3.8643017884476185,5.0,-30.0,progressive_deepening,21,3
3,1e-05,0.55,-3.8643017884476185,5.0,-30.0,best_first,21,4
3,1e-05,0.01,-1.806367572991136,,,optimal,21,2
3,1e-10,1.0,-5.049856007249537,,,random,21,0
3,1e-10,0.95,-13.983364371545422,5.0,-30.0,depth_first,22,3
3,1e-10,0.95,-13.983364371545422,5.0,-30.0,breadth_first,22,3
3,1e-10,0.95,-13.983364371545422,5.0,-30.0,progressive_deepening,22,3
3,1e-05,0.95,-13.983364371545422,5.0,-30.0,best_first,22,4
3,1e-05,0.01,-6.620506064393825,,,optimal,22,2
3,1e-10,1.0,-14.02700249205801,,,random,22,0
3,1e-10,0.55,-3.8643017884476185,5.0,-30.0,depth_first,23,3
3,1e-10,0.55,-3.8643017884476185,5.0,-30.0,breadth_first,23,3
3,1e-10,0.55,-3.8643017884476185,5.0,-30.0,progressive_deepening,23,3
3,1e-05,0.55,-3.8643017884476185,5.0,-30.0,best_first,23,4
3,1e-05,0.01,-1.806367572991136,,,optimal,23,2
3,1e-10,1.0,-5.049856007249537,,,random,23,0
3,1e-10,1.0,-15.972912641113323,5.0,-30.0,depth_first,24,3
3,1e-10,1.0,-15.972912641113323,5.0,-30.0,breadth_first,24,3
3,1e-10,1.0,-15.972912641113323,5.0,-30.0,progressive_deepening,24,3
3,1e-05,1.0,-15.972912641113323,5.0,-30.0,best_first,24,4
3,1e-05,0.01,-6.629114438930426,,,optimal,24,2
3,1e-10,1.0,-15.972912641113323,,,random,24,0
3,1e-10,0.9,-11.781216348107359,5.0,-30.0,depth_first,25,3
3,1e-10,0.9,-11.781216348107359,5.0,-30.0,breadth_first,25,3
3,1e-10,0.9,-11.781216348107359,5.0,-30.0,progressive_deepening,25,3
3,1e-05,0.9,-11.781216348107359,5.0,-30.0,best_first,25,4
3,1e-05,0.01,-5.91969082609729,,,optimal,25,2
3,1e-10,1.0,-11.947560950378175,,,random,25,0
3,1e-10,1.0,-15.972912641113323,5.0,-30.0,depth_first,26,3
3,1e-10,1.0,-15.972912641113323,5.0,-30.0,breadth_first,26,3
3,1e-10,1.0,-15.972912641113323,5.0,-30.0,progressive_deepening,26,3
3,1e-05,1.0,-15.972912641113323,5.0,-30.0,best_first,26,4
3,1e-05,0.01,-6.629114438930426,,,optimal,26,2
3,1e-10,1.0,-15.972912641113323,,,random,26,0
3,1e-10,0.87,-21.623613619970474,30.0,-20.0,depth_first,27,3
3,1e-10,0.87,-21.623613619970474,30.0,-20.0,breadth_first,27,3
3,1e-10,0.87,-21.623613619970474,30.0,-20.0,progressive_deepening,27,3
3,10.0,0.89,-21.682096026889308,30.0,-20.0,best_first,27,4
3,1e-05,0.39,-17.389137324240046,,,optimal,27,2
3,1e-10,1.0,-21.85901667256348,,,random,27,0
3,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,depth_first,28,3
3,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,breadth_first,28,3
3,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,progressive_deepening,28,3
3,1e-05,0.8300000000000001,-9.381105804877004,5.0,-30.0,best_first,28,4
3,1e-05,0.01,-4.8141660364000645,,,optimal,28,2
3,1e-10,1.0,-9.750336373041954,,,random,28,0
3,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,depth_first,29,3
3,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,breadth_first,29,3
3,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,progressive_deepening,29,3
3,1e-05,0.8300000000000001,-9.381105804877004,5.0,-30.0,best_first,29,4
3,1e-05,0.01,-4.8141660364000645,,,optimal,29,2
3,1e-10,1.0,-9.750336373041954,,,random,29,0
6,1e-10,1.0,-22.55216385312343,5.0,-30.0,depth_first,0,3
6,1e-10,1.0,-22.55216385312343,5.0,-30.0,breadth_first,0,3
6,1e-10,1.0,-22.55216385312343,5.0,-30.0,progressive_deepening,0,3
6,1e-05,1.0,-22.55216385312343,5.0,-30.0,best_first,0,4
6,10.0,0.05,-22.539124438637646,,,optimal,0,2
6,1e-10,1.0,-22.55216385312343,,,random,0,0
6,1e-10,0.88,-22.09284235798743,5.0,-30.0,depth_first,1,3
6,1e-10,1.0,-22.55216385312343,5.0,-30.0,breadth_first,1,3
6,1e-10,0.88,-22.09284235798743,5.0,-30.0,progressive_deepening,1,3
6,1e-05,1.0,-22.55216385312343,5.0,-30.0,best_first,1,4
6,10.0,0.01,-22.39475262030521,,,optimal,1,2
6,1e-10,1.0,-22.55216385312343,,,random,1,0
6,1e-10,1.0,-21.85901667256348,5.0,-30.0,depth_first,2,3
6,1e-10,1.0,-21.85901667256348,5.0,-30.0,breadth_first,2,3
6,1e-10,1.0,-21.85901667256348,5.0,-30.0,progressive_deepening,2,3
6,1e-05,1.0,-21.85901667256348,5.0,-30.0,best_first,2,4
6,1.8420699693267164,0.01,-21.489093377487148,,,optimal,2,2
6,1e-10,1.0,-21.85901667256348,,,random,2,0
6,1e-10,0.93,-22.452927975045448,30.0,-30.0,depth_first,3,3
6,1e-10,1.0,-22.55216385312343,5.0,-30.0,breadth_first,3,3
6,1e-10,0.93,-22.452927975045448,30.0,-30.0,progressive_deepening,3,3
6,1e-05,0.93,-22.452927975045448,30.0,-30.0,best_first,3,4
6,1e-05,0.46,-18.228829524682318,,,optimal,3,2
6,1e-10,1.0,-22.55216385312343,,,random,3,0
6,1e-10,0.55,-16.10372985846708,25.0,-30.0,depth_first,4,3
6,1e-10,0.99,-19.37245183777372,5.0,-30.0,breadth_first,4,3
6,1e-10,0.5700000000000001,-16.63643858346108,25.0,-20.0,progressive_deepening,4,3
6,10.0,0.77,-18.811305312383613,25.0,-20.0,best_first,4,4
6,0.5963623316594636,0.01,-16.579008306155778,,,optimal,4,2
6,1e-10,1.0,-19.37411002277548,,,random,4,0
6,1e-10,1.0,-19.37411002277548,5.0,-30.0,depth_first,5,3
6,1e-10,1.0,-19.37411002277548,5.0,-30.0,breadth_first,5,3
6,1e-10,1.0,-19.37411002277548,5.0,-30.0,progressive_deepening,5,3
6,1e-05,1.0,-19.37411002277548,5.0,-30.0,best_first,5,4
6,1.389495494373136,0.01,-19.09505092994944,,,optimal,5,2
6,1e-10,1.0,-19.37411002277548,,,random,5,0
6,1e-10,1.0,-21.85901667256348,5.0,-30.0,depth_first,6,3
6,1e-10,1.0,-21.85901667256348,5.0,-30.0,breadth_first,6,3
6,1e-10,1.0,-21.85901667256348,5.0,-30.0,progressive_deepening,6,3
6,1e-05,1.0,-21.85901667256348,5.0,-30.0,best_first,6,4
6,2.44205309454865,0.01,-21.60560821451228,,,optimal,6,2
6,1e-10,1.0,-21.85901667256348,,,random,6,0
6,1e-10,1.0,-15.972912641113323,5.0,-30.0,depth_first,7,3
6,1e-10,1.0,-15.972912641113323,5.0,-30.0,breadth_first,7,3
6,1e-10,1.0,-15.972912641113323,5.0,-30.0,progressive_deepening,7,3
6,1e-05,1.0,-15.972912641113323,5.0,-30.0,best_first,7,4
6,1e-05,0.01,-6.629114438930426,,,optimal,7,2
6,1e-10,1.0,-15.972912641113323,,,random,7,0
6,1e-10,1.0,-15.972912641113323,5.0,-30.0,depth_first,8,3
6,1e-10,1.0,-15.972912641113323,5.0,-30.0,breadth_first,8,3
6,1e-10,1.0,-15.972912641113323,5.0,-30.0,progressive_deepening,8,3
6,1e-05,1.0,-15.972912641113323,5.0,-30.0,best_first,8,4
6,0.5963623316594636,0.13,-15.137792434668178,,,optimal,8,2
6,1e-10,1.0,-15.972912641113323,,,random,8,0
6,1e-10,1.0,-15.972912641113323,5.0,-30.0,depth_first,9,3
6,1e-10,1.0,-15.972912641113323,5.0,-30.0,breadth_first,9,3
6,1e-10,1.0,-15.972912641113323,5.0,-30.0,progressive_deepening,9,3
6,1e-05,1.0,-15.972912641113323,5.0,-30.0,best_first,9,4
6,0.5963623316594636,0.13,-15.137792434668178,,,optimal,9,2
6,1e-10,1.0,-15.972912641113323,,,random,9,0
6,1e-10,1.0,-15.972912641113323,5.0,-30.0,depth_first,10,3
6,1e-10,1.0,-15.972912641113323,5.0,-30.0,breadth_first,10,3
6,1e-10,1.0,-15.972912641113323,5.0,-30.0,progressive_deepening,10,3
6,1e-05,1.0,-15.972912641113323,5.0,-30.0,best_first,10,4
6,0.5963623316594636,0.01,-14.473791311069029,,,optimal,10,2
6,1e-10,1.0,-15.972912641113323,,,random,10,0
6,1e-10,0.55,-3.8643017884476185,5.0,-30.0,depth_first,11,3
6,1e-10,0.55,-3.8643017884476185,5.0,-30.0,breadth_first,11,3
6,1e-10,0.55,-3.8643017884476185,5.0,-30.0,progressive_deepening,11,3
6,1e-05,0.55,-3.8643017884476185,5.0,-30.0,best_first,11,4
6,1e-05,0.01,-1.806367572991136,,,optimal,11,2
6,1e-10,1.0,-5.049856007249537,,,random,11,0
6,1e-10,0.95,-13.983364371545422,5.0,-30.0,depth_first,12,3
6,1e-10,0.95,-13.983364371545422,5.0,-30.0,breadth_first,12,3
6,1e-10,0.95,-13.983364371545422,5.0,-30.0,progressive_deepening,12,3
6,1e-05,0.95,-13.983364371545422,5.0,-30.0,best_first,12,4
6,1e-05,0.01,-6.620506064393825,,,optimal,12,2
6,1e-10,1.0,-14.02700249205801,,,random,12,0
6,1e-10,0.55,-3.8643017884476185,5.0,-30.0,depth_first,13,3
6,1e-10,0.55,-3.8643017884476185,5.0,-30.0,breadth_first,13,3
6,1e-10,0.55,-3.8643017884476185,5.0,-30.0,progressive_deepening,13,3
6,1e-05,0.55,-3.8643017884476185,5.0,-30.0,best_first,13,4
6,1e-05,0.01,-1.806367572991136,,,optimal,13,2
6,1e-10,1.0,-5.049856007249537,,,random,13,0
6,1e-10,0.95,-13.983364371545422,5.0,-30.0,depth_first,14,3
6,1e-10,0.95,-13.983364371545422,5.0,-30.0,breadth_first,14,3
6,1e-10,0.95,-13.983364371545422,5.0,-30.0,progressive_deepening,14,3
6,1e-05,0.95,-13.983364371545422,5.0,-30.0,best_first,14,4
6,1e-05,0.01,-6.620506064393825,,,optimal,14,2
6,1e-10,1.0,-14.02700249205801,,,random,14,0
6,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,depth_first,15,3
6,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,breadth_first,15,3
6,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,progressive_deepening,15,3
6,1e-05,0.8300000000000001,-9.381105804877004,5.0,-30.0,best_first,15,4
6,1e-05,0.01,-4.8141660364000645,,,optimal,15,2
6,1e-10,1.0,-9.750336373041954,,,random,15,0
6,1e-10,0.9,-11.781216348107359,5.0,-30.0,depth_first,16,3
6,1e-10,0.9,-11.781216348107359,5.0,-30.0,breadth_first,16,3
6,1e-10,0.9,-11.781216348107359,5.0,-30.0,progressive_deepening,16,3
6,1e-05,0.9,-11.781216348107359,5.0,-30.0,best_first,16,4
6,1e-05,0.01,-5.91969082609729,,,optimal,16,2
6,1e-10,1.0,-11.947560950378175,,,random,16,0
6,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,depth_first,17,3
6,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,breadth_first,17,3
6,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,progressive_deepening,17,3
6,1e-05,0.8300000000000001,-9.381105804877004,5.0,-30.0,best_first,17,4
6,1e-05,0.01,-4.8141660364000645,,,optimal,17,2
6,1e-10,1.0,-9.750336373041954,,,random,17,0
6,1e-10,0.95,-13.983364371545422,5.0,-30.0,depth_first,18,3
6,1e-10,0.95,-13.983364371545422,5.0,-30.0,breadth_first,18,3
6,1e-10,0.95,-13.983364371545422,5.0,-30.0,progressive_deepening,18,3
6,1e-05,0.95,-13.983364371545422,5.0,-30.0,best_first,18,4
6,1e-05,0.01,-6.620506064393825,,,optimal,18,2
6,1e-10,1.0,-14.02700249205801,,,random,18,0
6,1e-10,0.9,-11.781216348107359,5.0,-30.0,depth_first,19,3
6,1e-10,0.9,-11.781216348107359,5.0,-30.0,breadth_first,19,3
6,1e-10,0.9,-11.781216348107359,5.0,-30.0,progressive_deepening,19,3
6,1e-05,0.9,-11.781216348107359,5.0,-30.0,best_first,19,4
6,1e-05,0.01,-5.91969082609729,,,optimal,19,2
6,1e-10,1.0,-11.947560950378175,,,random,19,0
6,1e-10,0.55,-3.8643017884476185,5.0,-30.0,depth_first,20,3
6,1e-10,0.55,-3.8643017884476185,5.0,-30.0,breadth_first,20,3
6,1e-10,0.55,-3.8643017884476185,5.0,-30.0,progressive_deepening,20,3
6,1e-05,0.55,-3.8643017884476185,5.0,-30.0,best_first,20,4
6,1e-05,0.01,-1.806367572991136,,,optimal,20,2
6,1e-10,1.0,-5.049856007249537,,,random,20,0
6,1e-10,0.9,-11.781216348107359,5.0,-30.0,depth_first,21,3
6,1e-10,0.9,-11.781216348107359,5.0,-30.0,breadth_first,21,3
6,1e-10,0.9,-11.781216348107359,5.0,-30.0,progressive_deepening,21,3
6,1e-05,0.9,-11.781216348107359,5.0,-30.0,best_first,21,4
6,1e-05,0.01,-5.91969082609729,,,optimal,21,2
6,1e-10,1.0,-11.947560950378175,,,random,21,0
6,1e-10,0.72,-20.61807660441336,30.0,-20.0,depth_first,22,3
6,1e-10,0.86,-21.572469537449088,25.0,-20.0,breadth_first,22,3
6,1e-10,0.72,-20.61807660441336,30.0,-20.0,progressive_deepening,22,3
6,1e-05,0.72,-20.61807660441336,30.0,-20.0,best_first,22,4
6,1e-05,0.26,-15.300628211970587,,,optimal,22,2
6,1e-10,1.0,-21.85901667256348,,,random,22,0
6,1e-10,0.73,-6.76883995007713,5.0,-30.0,depth_first,23,3
6,1e-10,0.73,-6.76883995007713,5.0,-30.0,breadth_first,23,3
6,1e-10,0.73,-6.76883995007713,5.0,-30.0,progressive_deepening,23,3
6,1e-05,0.73,-6.76883995007713,5.0,-30.0,best_first,23,4
6,1e-05,0.01,-3.4215794435813742,,,optimal,23,2
6,1e-10,1.0,-7.447751280047907,,,random,23,0
6,1e-10,1.0,-15.972912641113323,5.0,-30.0,depth_first,24,3
6,1e-10,1.0,-15.972912641113323,5.0,-30.0,breadth_first,24,3
6,1e-10,1.0,-15.972912641113323,5.0,-30.0,progressive_deepening,24,3
6,1e-05,1.0,-15.972912641113323,5.0,-30.0,best_first,24,4
6,1e-05,0.01,-6.629114438930426,,,optimal,24,2
6,1e-10,1.0,-15.972912641113323,,,random,24,0
6,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,depth_first,25,3
6,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,breadth_first,25,3
6,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,progressive_deepening,25,3
6,1e-05,0.8300000000000001,-9.381105804877004,5.0,-30.0,best_first,25,4
6,1e-05,0.01,-4.8141660364000645,,,optimal,25,2
6,1e-10,1.0,-9.750336373041954,,,random,25,0
6,1e-10,1.0,-15.972912641113323,5.0,-30.0,depth_first,26,3
6,1e-10,1.0,-15.972912641113323,5.0,-30.0,breadth_first,26,3
6,1e-10,1.0,-15.972912641113323,5.0,-30.0,progressive_deepening,26,3
6,1e-05,1.0,-15.972912641113323,5.0,-30.0,best_first,26,4
6,1e-05,0.01,-6.629114438930426,,,optimal,26,2
6,1e-10,1.0,-15.972912641113323,,,random,26,0
6,1e-10,0.55,-3.8643017884476185,5.0,-30.0,depth_first,27,3
6,1e-10,0.55,-3.8643017884476185,5.0,-30.0,breadth_first,27,3
6,1e-10,0.55,-3.8643017884476185,5.0,-30.0,progressive_deepening,27,3
6,1e-05,0.55,-3.8643017884476185,5.0,-30.0,best_first,27,4
6,1e-05,0.01,-1.806367572991136,,,optimal,27,2
6,1e-10,1.0,-5.049856007249537,,,random,27,0
6,1e-10,0.9,-11.781216348107359,5.0,-30.0,depth_first,28,3
6,1e-10,0.9,-11.781216348107359,5.0,-30.0,breadth_first,28,3
6,1e-10,0.9,-11.781216348107359,5.0,-30.0,progressive_deepening,28,3
6,1e-05,0.9,-11.781216348107359,5.0,-30.0,best_first,28,4
6,1e-05,0.01,-5.91969082609729,,,optimal,28,2
6,1e-10,1.0,-11.947560950378175,,,random,28,0
6,1e-10,1.0,-15.972912641113323,5.0,-30.0,depth_first,29,3
6,1e-10,1.0,-15.972912641113323,5.0,-30.0,breadth_first,29,3
6,1e-10,1.0,-15.972912641113323,5.0,-30.0,progressive_deepening,29,3
6,1e-05,1.0,-15.972912641113323,5.0,-30.0,best_first,29,4
6,1e-05,0.01,-6.629114438930426,,,optimal,29,2
6,1e-10,1.0,-15.972912641113323,,,random,29,0
7,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,0,3
7,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,0,3
7,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,0,3
7,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,0,4
7,1e-05,1.0,-2.5649493574615367,,,optimal,0,2
7,1e-10,1.0,-2.5649493574615367,,,random,0,0
7,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,1,3
7,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,1,3
7,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,1,3
7,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,1,4
7,1e-05,1.0,-2.5649493574615367,,,optimal,1,2
7,1e-10,1.0,-2.5649493574615367,,,random,1,0
7,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,2,3
7,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,2,3
7,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,2,3
7,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,2,4
7,1e-05,1.0,-2.5649493574615367,,,optimal,2,2
7,1e-10,1.0,-2.5649493574615367,,,random,2,0
7,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,3,3
7,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,3,3
7,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,3,3
7,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,3,4
7,1e-05,1.0,-2.5649493574615367,,,optimal,3,2
7,1e-10,1.0,-2.5649493574615367,,,random,3,0
7,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,4,3
7,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,4,3
7,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,4,3
7,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,4,4
7,1e-05,1.0,-2.5649493574615367,,,optimal,4,2
7,1e-10,1.0,-2.5649493574615367,,,random,4,0
7,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,5,3
7,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,5,3
7,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,5,3
7,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,5,4
7,1e-05,1.0,-2.5649493574615367,,,optimal,5,2
7,1e-10,1.0,-2.5649493574615367,,,random,5,0
7,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,6,3
7,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,6,3
7,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,6,3
7,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,6,4
7,1e-05,1.0,-2.5649493574615367,,,optimal,6,2
7,1e-10,1.0,-2.5649493574615367,,,random,6,0
7,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,7,3
7,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,7,3
7,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,7,3
7,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,7,4
7,1e-05,1.0,-2.5649493574615367,,,optimal,7,2
7,1e-10,1.0,-2.5649493574615367,,,random,7,0
7,1e-10,0.65,-4.707449035108509,5.0,-30.0,depth_first,8,3
7,1e-10,0.65,-4.707449035108509,5.0,-30.0,breadth_first,8,3
7,1e-10,0.65,-4.707449035108509,5.0,-30.0,progressive_deepening,8,3
7,1e-05,0.65,-4.707449035108509,5.0,-30.0,best_first,8,4
7,1e-05,1.0,-5.049856007249537,,,optimal,8,2
7,1e-10,1.0,-5.049856007249537,,,random,8,0
7,1e-10,0.65,-4.707449035108509,5.0,-30.0,depth_first,9,3
7,1e-10,0.65,-4.707449035108509,5.0,-30.0,breadth_first,9,3
7,1e-10,0.65,-4.707449035108509,5.0,-30.0,progressive_deepening,9,3
7,1e-05,0.65,-4.707449035108509,5.0,-30.0,best_first,9,4
7,1e-05,1.0,-5.049856007249537,,,optimal,9,2
7,1e-10,1.0,-5.049856007249537,,,random,9,0
7,1e-10,0.14,-7.9136561956675076,15.0,-30.0,depth_first,10,3
7,1e-10,0.85,-19.05176045234885,5.0,-30.0,breadth_first,10,3
7,1e-10,0.14,-8.980734339928533,15.0,-30.0,progressive_deepening,10,3
7,2.44205309454865,0.14,-9.43837045743243,15.0,-30.0,best_first,10,4
7,1e-05,0.54,-16.076929576619445,,,optimal,10,2
7,1e-10,1.0,-19.37411002277548,,,random,10,0
7,1e-10,0.42,-15.852433607281373,25.0,-10.0,depth_first,11,3
7,1e-10,0.89,-22.33841345562882,25.0,-10.0,breadth_first,11,3
7,1e-10,0.34,-15.447569965226972,25.0,-30.0,progressive_deepening,11,3
7,7.543120063354608,0.39,-18.23221428964724,25.0,-30.0,best_first,11,4
7,4.291934260128778,0.01,-21.175561465578173,,,optimal,11,2
7,1e-10,1.0,-22.55216385312343,,,random,11,0
7,1e-10,0.51,-14.821777227869005,15.0,-30.0,depth_first,12,3
7,1e-10,0.46,-13.694339875115919,5.0,-30.0,breadth_first,12,3
7,1e-10,0.64,-15.82285330282483,15.0,-30.0,progressive_deepening,12,3
7,3.23745754281764,0.01,-7.4439416281841195,15.0,-30.0,best_first,12,4
7,10.0,0.01,-17.590436564141413,,,optimal,12,2
7,1e-10,1.0,-17.76467211034138,,,random,12,0
7,1e-10,0.6,-8.398633456691682,5.0,-30.0,depth_first,13,3
7,1e-10,0.3,-6.258384628111334,5.0,-30.0,breadth_first,13,3
7,1e-10,0.6,-8.398633456691682,5.0,-30.0,progressive_deepening,13,3
7,1e-05,0.3,-6.258384628111334,5.0,-30.0,best_first,13,4
7,1e-05,0.5800000000000001,-8.214093675297592,,,optimal,13,2
7,1e-10,1.0,-9.750336373041954,,,random,13,0
7,1e-10,0.4,-5.3195195741986385,5.0,-30.0,depth_first,14,3
7,1e-10,0.4,-5.3195195741986385,5.0,-30.0,breadth_first,14,3
7,1e-10,0.4,-5.3195195741986385,5.0,-30.0,progressive_deepening,14,3
7,1e-05,0.4,-5.3195195741986385,5.0,-30.0,best_first,14,4
7,1e-05,0.8,-7.200891202116384,,,optimal,14,2
7,1e-10,1.0,-7.447751280047907,,,random,14,0
7,1e-10,0.97,-9.746403815691757,5.0,-30.0,depth_first,15,3
7,1e-10,0.3,-6.166817434585845,5.0,-30.0,breadth_first,15,3
7,1e-10,0.97,-9.746403815691757,5.0,-30.0,progressive_deepening,15,3
7,1e-05,0.3,-6.166817434585845,5.0,-30.0,best_first,15,4
7,1e-05,1.0,-9.750336373041954,,,optimal,15,2
7,1e-10,1.0,-9.750336373041954,,,random,15,0
7,1e-10,0.72,-11.09825419260578,5.0,-30.0,depth_first,16,3
7,1e-10,0.24,-6.434783564689472,5.0,-30.0,breadth_first,16,3
7,1e-10,0.72,-11.09825419260578,5.0,-30.0,progressive_deepening,16,3
7,4.291934260128778,0.25,-7.6439701136467875,5.0,-30.0,best_first,16,4
7,10.0,0.01,-11.770113877622574,,,optimal,16,2
7,1e-10,1.0,-11.947560950378175,,,random,16,0
7,1e-10,0.6,-8.398633456691682,5.0,-30.0,depth_first,17,3
7,1e-10,0.6,-8.398633456691682,5.0,-30.0,breadth_first,17,3
7,1e-10,0.6,-8.398633456691682,5.0,-30.0,progressive_deepening,17,3
7,1e-05,0.6,-8.398633456691682,5.0,-30.0,best_first,17,4
7,1e-05,0.28,-5.380878799103198,,,optimal,17,2
7,1e-10,1.0,-9.750336373041954,,,random,17,0
7,1e-10,0.41,-10.57961701619606,10.0,-30.0,depth_first,18,3
