,pid,temp,p_error,logp,satisfice,prune,model,trial_idx
6334,153,7.543120063354608,0.01,-17.03266097716395,,,optimal,5
6335,153,1e-10,1.0,-17.76467211034138,,,random,5
6336,153,1e-10,0.35000000000000003,-11.290511511527159,25.0,-5.0,depth_first,6
6337,153,1e-10,0.7100000000000001,-14.991946720118928,25.0,-30.0,breadth_first,6
6338,153,1e-10,0.35000000000000003,-11.290511511527159,25.0,-5.0,progressive_deepening,6
6339,153,5.689866029018292,0.36000000000000004,-11.52385917770741,25.0,-5.0,best_first,6
6340,153,4.291934260128778,0.01,-15.359804136640609,,,optimal,6
6341,153,1e-10,1.0,-15.972912641113323,,,random,6
6342,153,1e-10,1.0,-15.972912641113323,5.0,-30.0,depth_first,7
6343,153,1e-10,1.0,-15.972912641113323,5.0,-30.0,breadth_first,7
6344,153,1e-10,1.0,-15.972912641113323,5.0,-30.0,progressive_deepening,7
6345,153,1e-05,1.0,-15.972912641113323,5.0,-30.0,best_first,7
6346,153,1e-05,0.21,-11.260077726535853,,,optimal,7
6347,153,1e-10,1.0,-15.972912641113323,,,random,7
6348,153,1e-10,0.8,-18.6435801248344,30.0,-20.0,depth_first,8
6349,153,1e-10,0.8,-18.6435801248344,30.0,-20.0,breadth_first,8
6350,153,1e-10,0.8,-18.6435801248344,30.0,-20.0,progressive_deepening,8
6351,153,1e-05,0.8,-18.6435801248344,30.0,-30.0,best_first,8
6352,153,1e-05,0.31,-14.38309004665401,,,optimal,8
6353,153,1e-10,1.0,-19.37411002277548,,,random,8
6354,153,1e-10,0.9,-11.781216348107359,5.0,-30.0,depth_first,9
6355,153,1e-10,0.9,-11.781216348107359,5.0,-30.0,breadth_first,9
6356,153,1e-10,0.9,-11.781216348107359,5.0,-30.0,progressive_deepening,9
6357,153,1e-05,0.9,-11.781216348107359,5.0,-30.0,best_first,9
6358,153,0.19306977288832494,0.61,-10.97373785201751,,,optimal,9
6359,153,1e-10,1.0,-11.947560950378175,,,random,9
6360,153,1e-10,1.0,-15.972912641113323,5.0,-30.0,depth_first,10
6361,153,1e-10,1.0,-15.972912641113323,5.0,-30.0,breadth_first,10
6362,153,1e-10,1.0,-15.972912641113323,5.0,-30.0,progressive_deepening,10
6363,153,1e-05,1.0,-15.972912641113323,5.0,-30.0,best_first,10
6364,153,1e-05,0.43,-13.540448359895036,,,optimal,10
6365,153,1e-10,1.0,-15.972912641113323,,,random,10
6366,153,1e-10,1.0,-19.37411002277548,5.0,-30.0,depth_first,11
6367,153,1e-10,1.0,-19.37411002277548,5.0,-30.0,breadth_first,11
6368,153,1e-10,1.0,-19.37411002277548,5.0,-30.0,progressive_deepening,11
6369,153,1e-05,1.0,-19.37411002277548,5.0,-30.0,best_first,11
6370,153,1e-05,0.31,-14.38309004665401,,,optimal,11
6371,153,1e-10,1.0,-19.37411002277548,,,random,11
6372,153,1e-10,0.9,-11.781216348107359,5.0,-30.0,depth_first,12
6373,153,1e-10,0.9,-11.781216348107359,5.0,-30.0,breadth_first,12
6374,153,1e-10,0.9,-11.781216348107359,5.0,-30.0,progressive_deepening,12
6375,153,1e-05,0.9,-11.781216348107359,5.0,-30.0,best_first,12
6376,153,0.14563484775012445,0.34,-10.0076380945982,,,optimal,12
6377,153,1e-10,1.0,-11.947560950378175,,,random,12
6378,153,1e-10,0.9,-11.781216348107359,5.0,-30.0,depth_first,13
6379,153,1e-10,0.9,-11.781216348107359,5.0,-30.0,breadth_first,13
6380,153,1e-10,0.9,-11.781216348107359,5.0,-30.0,progressive_deepening,13
6381,153,1e-05,0.9,-11.781216348107359,5.0,-30.0,best_first,13
6382,153,1e-05,0.32,-10.099793070714627,,,optimal,13
6383,153,1e-10,1.0,-11.947560950378175,,,random,13
6384,153,1e-10,1.0,-15.972912641113323,5.0,-30.0,depth_first,14
6385,153,1e-10,1.0,-15.972912641113323,5.0,-30.0,breadth_first,14
6386,153,1e-10,1.0,-15.972912641113323,5.0,-30.0,progressive_deepening,14
6387,153,1e-05,1.0,-15.972912641113323,5.0,-30.0,best_first,14
6388,153,1e-05,0.44,-14.028505138835762,,,optimal,14
6389,153,1e-10,1.0,-15.972912641113323,,,random,14
6390,153,1e-10,0.9,-11.781216348107359,5.0,-30.0,depth_first,15
6391,153,1e-10,0.9,-11.781216348107359,5.0,-30.0,breadth_first,15
6392,153,1e-10,0.9,-11.781216348107359,5.0,-30.0,progressive_deepening,15
6393,153,1e-05,0.9,-11.781216348107359,5.0,-30.0,best_first,15
6394,153,0.4498432668969444,0.01,-10.580038028009405,,,optimal,15
6395,153,1e-10,1.0,-11.947560950378175,,,random,15
6396,153,1e-10,1.0,-15.972912641113323,5.0,-30.0,depth_first,16
6397,153,1e-10,1.0,-15.972912641113323,5.0,-30.0,breadth_first,16
6398,153,1e-10,1.0,-15.972912641113323,5.0,-30.0,progressive_deepening,16
6399,153,1e-05,1.0,-15.972912641113323,5.0,-30.0,best_first,16
6400,153,1e-05,0.21,-11.149242609648264,,,optimal,16
6401,153,1e-10,1.0,-15.972912641113323,,,random,16
6402,153,1e-10,0.9,-11.781216348107359,5.0,-30.0,depth_first,17
6403,153,1e-10,0.9,-11.781216348107359,5.0,-30.0,breadth_first,17
6404,153,1e-10,0.9,-11.781216348107359,5.0,-30.0,progressive_deepening,17
6405,153,1e-05,0.9,-11.781216348107359,5.0,-30.0,best_first,17
6406,153,1e-05,0.01,-5.91969082609729,,,optimal,17
6407,153,1e-10,1.0,-11.947560950378175,,,random,17
6408,153,1e-10,0.9,-11.781216348107359,5.0,-30.0,depth_first,18
6409,153,1e-10,0.9,-11.781216348107359,5.0,-30.0,breadth_first,18
6410,153,1e-10,0.9,-11.781216348107359,5.0,-30.0,progressive_deepening,18
6411,153,1e-05,0.9,-11.781216348107359,5.0,-30.0,best_first,18
6412,153,0.19306977288832494,0.61,-10.976935562223618,,,optimal,18
6413,153,1e-10,1.0,-11.947560950378175,,,random,18
6414,153,1e-10,0.8,-18.6435801248344,30.0,-20.0,depth_first,19
6415,153,1e-10,0.8,-18.6435801248344,30.0,-20.0,breadth_first,19
6416,153,1e-10,0.8,-18.6435801248344,30.0,-20.0,progressive_deepening,19
6417,153,1e-05,0.8,-18.6435801248344,30.0,-30.0,best_first,19
6418,153,1e-05,0.31,-14.38309004665401,,,optimal,19
6419,153,1e-10,1.0,-19.37411002277548,,,random,19
6420,153,1e-10,0.95,-13.983364371545422,5.0,-30.0,depth_first,20
6421,153,1e-10,0.95,-13.983364371545422,5.0,-30.0,breadth_first,20
6422,153,1e-10,0.95,-13.983364371545422,5.0,-30.0,progressive_deepening,20
6423,153,1e-05,0.95,-13.983364371545422,5.0,-30.0,best_first,20
6424,153,0.4498432668969444,0.01,-11.657086377355904,,,optimal,20
6425,153,1e-10,1.0,-14.02700249205801,,,random,20
6426,153,1e-10,1.0,-19.37411002277548,5.0,-30.0,depth_first,21
6427,153,1e-10,1.0,-19.37411002277548,5.0,-30.0,breadth_first,21
6428,153,1e-10,1.0,-19.37411002277548,5.0,-30.0,progressive_deepening,21
6429,153,1e-05,1.0,-19.37411002277548,5.0,-30.0,best_first,21
6430,153,1e-05,0.49,-16.950550491040225,,,optimal,21
6431,153,1e-10,1.0,-19.37411002277548,,,random,21
6432,153,1e-10,1.0,-20.76040438389537,5.0,-30.0,depth_first,22
6433,153,1e-10,1.0,-20.76040438389537,5.0,-30.0,breadth_first,22
6434,153,1e-10,1.0,-20.76040438389537,5.0,-30.0,progressive_deepening,22
6435,153,1e-05,1.0,-20.76040438389537,5.0,-30.0,best_first,22
6436,153,0.5963623316594636,0.01,-18.35050483215256,,,optimal,22
6437,153,1e-10,1.0,-20.76040438389537,,,random,22
6438,153,1e-10,0.95,-13.983364371545422,5.0,-30.0,depth_first,23
6439,153,1e-10,0.95,-13.983364371545422,5.0,-30.0,breadth_first,23
6440,153,1e-10,0.95,-13.983364371545422,5.0,-30.0,progressive_deepening,23
6441,153,1e-05,0.95,-13.983364371545422,5.0,-30.0,best_first,23
6442,153,0.4498432668969444,0.01,-11.703911906519814,,,optimal,23
6443,153,1e-10,1.0,-14.02700249205801,,,random,23
6444,153,1e-10,0.9,-11.781216348107359,5.0,-30.0,depth_first,24
6445,153,1e-10,0.9,-11.781216348107359,5.0,-30.0,breadth_first,24
6446,153,1e-10,0.9,-11.781216348107359,5.0,-30.0,progressive_deepening,24
6447,153,1e-05,0.9,-11.781216348107359,5.0,-30.0,best_first,24
6448,153,0.19306977288832494,0.61,-10.97386217168498,,,optimal,24
6449,153,1e-10,1.0,-11.947560950378175,,,random,24
6450,153,1e-10,0.9,-11.781216348107359,5.0,-30.0,depth_first,25
6451,153,1e-10,0.9,-11.781216348107359,5.0,-30.0,breadth_first,25
6452,153,1e-10,0.9,-11.781216348107359,5.0,-30.0,progressive_deepening,25
6453,153,1e-05,0.9,-11.781216348107359,5.0,-30.0,best_first,25
6454,153,0.19306977288832494,0.61,-10.97386217168498,,,optimal,25
6455,153,1e-10,1.0,-11.947560950378175,,,random,25
6456,153,1e-10,1.0,-19.37411002277548,5.0,-30.0,depth_first,26
6457,153,1e-10,1.0,-19.37411002277548,5.0,-30.0,breadth_first,26
6458,153,1e-10,1.0,-19.37411002277548,5.0,-30.0,progressive_deepening,26
6459,153,1e-05,1.0,-19.37411002277548,5.0,-30.0,best_first,26
6460,153,1.389495494373136,0.01,-18.72946413950492,,,optimal,26
6461,153,1e-10,1.0,-19.37411002277548,,,random,26
6462,153,1e-10,1.0,-19.37411002277548,5.0,-30.0,depth_first,27
6463,153,1e-10,1.0,-19.37411002277548,5.0,-30.0,breadth_first,27
6464,153,1e-10,1.0,-19.37411002277548,5.0,-30.0,progressive_deepening,27
6465,153,1e-05,1.0,-19.37411002277548,5.0,-30.0,best_first,27
6466,153,0.5963623316594636,0.01,-16.93036953800708,,,optimal,27
6467,153,1e-10,1.0,-19.37411002277548,,,random,27
6468,153,1e-10,1.0,-19.37411002277548,5.0,-30.0,depth_first,28
6469,153,1e-10,1.0,-19.37411002277548,5.0,-30.0,breadth_first,28
6470,153,1e-10,1.0,-19.37411002277548,5.0,-30.0,progressive_deepening,28
6471,153,1e-05,1.0,-19.37411002277548,5.0,-30.0,best_first,28
6472,153,0.5963623316594636,0.01,-16.93036953800708,,,optimal,28
6473,153,1e-10,1.0,-19.37411002277548,,,random,28
6474,153,1e-10,1.0,-21.85901667256348,5.0,-30.0,depth_first,29
6475,153,1e-10,1.0,-21.85901667256348,5.0,-30.0,breadth_first,29
6476,153,1e-10,1.0,-21.85901667256348,5.0,-30.0,progressive_deepening,29
6477,153,1e-05,1.0,-21.85901667256348,5.0,-30.0,best_first,29
6478,153,0.4498432668969444,0.01,-18.820927713240053,,,optimal,29
6479,153,1e-10,1.0,-21.85901667256348,,,random,29
6480,159,1e-10,0.87,-7.366272680683515,5.0,-30.0,depth_first,0
6481,159,1e-10,0.42,-5.8781358618009785,5.0,-30.0,breadth_first,0
6482,159,1e-10,0.87,-7.366272680683515,5.0,-30.0,progressive_deepening,0
6483,159,1e-05,0.42,-5.8781358618009785,5.0,-30.0,best_first,0
6484,159,1e-05,1.0,-7.447751280047907,,,optimal,0
6485,159,1e-10,1.0,-7.447751280047907,,,random,0
6486,159,1e-10,0.87,-15.73260687944546,5.0,-30.0,depth_first,1
6487,159,1e-10,0.87,-15.73260687944546,5.0,-30.0,breadth_first,1
6488,159,1e-10,0.87,-15.73260687944546,5.0,-30.0,progressive_deepening,1
6489,159,1e-05,0.87,-15.73260687944546,5.0,-30.0,best_first,1
6490,159,0.19306977288832494,0.73,-15.547791918756271,,,optimal,1
6491,159,1e-10,1.0,-15.972912641113323,,,random,1
6492,159,1e-10,0.95,-13.983364371545422,5.0,-30.0,depth_first,2
6493,159,1e-10,0.95,-13.983364371545422,5.0,-30.0,breadth_first,2
6494,159,1e-10,0.95,-13.983364371545422,5.0,-30.0,progressive_deepening,2
6495,159,1e-05,0.95,-13.983364371545422,5.0,-30.0,best_first,2
6496,159,1e-05,0.01,-6.620506064393825,,,optimal,2
6497,159,1e-10,1.0,-14.02700249205801,,,random,2
6498,159,1e-10,1.0,-15.972912641113323,5.0,-30.0,depth_first,3
6499,159,1e-10,1.0,-15.972912641113323,5.0,-30.0,breadth_first,3
6500,159,1e-10,1.0,-15.972912641113323,5.0,-30.0,progressive_deepening,3
6501,159,1e-05,1.0,-15.972912641113323,5.0,-30.0,best_first,3
6502,159,0.3393221771895329,0.01,-12.730656319096672,,,optimal,3
6503,159,1e-10,1.0,-15.972912641113323,,,random,3
6504,159,1e-10,0.95,-13.983364371545422,5.0,-30.0,depth_first,4
6505,159,1e-10,0.95,-13.983364371545422,5.0,-30.0,breadth_first,4
6506,159,1e-10,0.95,-13.983364371545422,5.0,-30.0,progressive_deepening,4
6507,159,1e-05,0.95,-13.983364371545422,5.0,-30.0,best_first,4
6508,159,1e-05,0.01,-6.620506064393825,,,optimal,4
6509,159,1e-10,1.0,-14.02700249205801,,,random,4
6510,159,1e-10,0.95,-13.983364371545422,5.0,-30.0,depth_first,5
6511,159,1e-10,0.95,-13.983364371545422,5.0,-30.0,breadth_first,5
6512,159,1e-10,0.95,-13.983364371545422,5.0,-30.0,progressive_deepening,5
6513,159,1e-05,0.95,-13.983364371545422,5.0,-30.0,best_first,5
6514,159,0.4498432668969444,0.01,-11.820417935470786,,,optimal,5
6515,159,1e-10,1.0,-14.02700249205801,,,random,5
6516,159,1e-10,0.95,-13.983364371545422,5.0,-30.0,depth_first,6
6517,159,1e-10,0.95,-13.983364371545422,5.0,-30.0,breadth_first,6
6518,159,1e-10,0.95,-13.983364371545422,5.0,-30.0,progressive_deepening,6
6519,159,1e-05,0.95,-13.983364371545422,5.0,-30.0,best_first,6
6520,159,1e-05,0.01,-6.620506064393825,,,optimal,6
6521,159,1e-10,1.0,-14.02700249205801,,,random,6
6522,159,1e-10,0.9,-11.781216348107359,5.0,-30.0,depth_first,7
6523,159,1e-10,0.9,-11.781216348107359,5.0,-30.0,breadth_first,7
6524,159,1e-10,0.9,-11.781216348107359,5.0,-30.0,progressive_deepening,7
6525,159,1e-05,0.9,-11.781216348107359,5.0,-30.0,best_first,7
6526,159,1e-05,0.01,-5.91969082609729,,,optimal,7
6527,159,1e-10,1.0,-11.947560950378175,,,random,7
6528,159,1e-10,0.95,-13.983364371545422,5.0,-30.0,depth_first,8
6529,159,1e-10,0.95,-13.983364371545422,5.0,-30.0,breadth_first,8
6530,159,1e-10,0.95,-13.983364371545422,5.0,-30.0,progressive_deepening,8
6531,159,1e-05,0.95,-13.983364371545422,5.0,-30.0,best_first,8
6532,159,1e-05,0.01,-6.620506064393825,,,optimal,8
6533,159,1e-10,1.0,-14.02700249205801,,,random,8
6534,159,1e-10,1.0,-15.972912641113323,5.0,-30.0,depth_first,9
6535,159,1e-10,1.0,-15.972912641113323,5.0,-30.0,breadth_first,9
6536,159,1e-10,1.0,-15.972912641113323,5.0,-30.0,progressive_deepening,9
6537,159,1e-05,1.0,-15.972912641113323,5.0,-30.0,best_first,9
6538,159,1e-05,0.01,-6.629114438930426,,,optimal,9
6539,159,1e-10,1.0,-15.972912641113323,,,random,9
6540,159,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,depth_first,10
6541,159,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,breadth_first,10
6542,159,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,progressive_deepening,10
6543,159,1e-05,0.8300000000000001,-9.381105804877004,5.0,-30.0,best_first,10
6544,159,1e-05,0.01,-4.8141660364000645,,,optimal,10
6545,159,1e-10,1.0,-9.750336373041954,,,random,10
6546,159,1e-10,0.95,-13.983364371545422,5.0,-30.0,depth_first,11
6547,159,1e-10,0.95,-13.983364371545422,5.0,-30.0,breadth_first,11
6548,159,1e-10,0.95,-13.983364371545422,5.0,-30.0,progressive_deepening,11
6549,159,1e-05,0.95,-13.983364371545422,5.0,-30.0,best_first,11
6550,159,1e-05,0.01,-6.620506064393825,,,optimal,11
6551,159,1e-10,1.0,-14.02700249205801,,,random,11
6552,159,1e-10,0.73,-6.76883995007713,5.0,-30.0,depth_first,12
6553,159,1e-10,0.73,-6.76883995007713,5.0,-30.0,breadth_first,12
6554,159,1e-10,0.73,-6.76883995007713,5.0,-30.0,progressive_deepening,12
6555,159,1e-05,0.73,-6.76883995007713,5.0,-30.0,best_first,12
6556,159,1e-05,0.01,-3.4215794435813742,,,optimal,12
6557,159,1e-10,1.0,-7.447751280047907,,,random,12
6558,159,1e-10,1.0,-15.972912641113323,5.0,-30.0,depth_first,13
6559,159,1e-10,1.0,-15.972912641113323,5.0,-30.0,breadth_first,13
6560,159,1e-10,1.0,-15.972912641113323,5.0,-30.0,progressive_deepening,13
6561,159,1e-05,1.0,-15.972912641113323,5.0,-30.0,best_first,13
6562,159,1e-05,1.0,-15.972912641113323,,,optimal,13
6563,159,1e-10,1.0,-15.972912641113323,,,random,13
6564,159,1e-10,0.73,-6.76883995007713,5.0,-30.0,depth_first,14
6565,159,1e-10,0.73,-6.76883995007713,5.0,-30.0,breadth_first,14
6566,159,1e-10,0.73,-6.76883995007713,5.0,-30.0,progressive_deepening,14
6567,159,1e-05,0.73,-6.76883995007713,5.0,-30.0,best_first,14
6568,159,1e-05,0.01,-3.4215794435813742,,,optimal,14
6569,159,1e-10,1.0,-7.447751280047907,,,random,14
6570,159,1e-10,1.0,-19.37411002277548,5.0,-30.0,depth_first,15
6571,159,1e-10,1.0,-19.37411002277548,5.0,-30.0,breadth_first,15
6572,159,1e-10,1.0,-19.37411002277548,5.0,-30.0,progressive_deepening,15
6573,159,1e-05,1.0,-19.37411002277548,5.0,-30.0,best_first,15
6574,159,0.7906043210907702,0.01,-18.225958188239762,,,optimal,15
6575,159,1e-10,1.0,-19.37411002277548,,,random,15
6576,159,1e-10,1.0,-15.972912641113323,5.0,-30.0,depth_first,16
6577,159,1e-10,1.0,-15.972912641113323,5.0,-30.0,breadth_first,16
6578,159,1e-10,1.0,-15.972912641113323,5.0,-30.0,progressive_deepening,16
6579,159,1e-05,1.0,-15.972912641113323,5.0,-30.0,best_first,16
6580,159,1e-05,0.01,-6.629114438930426,,,optimal,16
6581,159,1e-10,1.0,-15.972912641113323,,,random,16
6582,159,1e-10,0.95,-13.983364371545422,5.0,-30.0,depth_first,17
6583,159,1e-10,0.95,-13.983364371545422,5.0,-30.0,breadth_first,17
6584,159,1e-10,0.95,-13.983364371545422,5.0,-30.0,progressive_deepening,17
6585,159,1e-05,0.95,-13.983364371545422,5.0,-30.0,best_first,17
6586,159,1e-05,0.01,-6.620506064393825,,,optimal,17
6587,159,1e-10,1.0,-14.02700249205801,,,random,17
6588,159,1e-10,0.9,-11.781216348107359,5.0,-30.0,depth_first,18
6589,159,1e-10,0.9,-11.781216348107359,5.0,-30.0,breadth_first,18
6590,159,1e-10,0.9,-11.781216348107359,5.0,-30.0,progressive_deepening,18
6591,159,1e-05,0.9,-11.781216348107359,5.0,-30.0,best_first,18
6592,159,0.5963623316594636,0.11,-11.427293841192494,,,optimal,18
6593,159,1e-10,1.0,-11.947560950378175,,,random,18
6594,159,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,depth_first,19
6595,159,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,breadth_first,19
6596,159,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,progressive_deepening,19
6597,159,1e-05,0.8300000000000001,-9.381105804877004,5.0,-30.0,best_first,19
6598,159,1e-05,0.01,-4.8141660364000645,,,optimal,19
6599,159,1e-10,1.0,-9.750336373041954,,,random,19
6600,159,1e-10,0.73,-6.76883995007713,5.0,-30.0,depth_first,20
6601,159,1e-10,0.73,-6.76883995007713,5.0,-30.0,breadth_first,20
6602,159,1e-10,0.73,-6.76883995007713,5.0,-30.0,progressive_deepening,20
6603,159,1e-05,0.73,-6.76883995007713,5.0,-30.0,best_first,20
6604,159,1e-05,0.01,-3.4215794435813742,,,optimal,20
6605,159,1e-10,1.0,-7.447751280047907,,,random,20
6606,159,1e-10,1.0,-15.972912641113323,5.0,-30.0,depth_first,21
6607,159,1e-10,1.0,-15.972912641113323,5.0,-30.0,breadth_first,21
6608,159,1e-10,1.0,-15.972912641113323,5.0,-30.0,progressive_deepening,21
6609,159,1e-05,1.0,-15.972912641113323,5.0,-30.0,best_first,21
6610,159,1e-05,0.21,-11.020294876691398,,,optimal,21
6611,159,1e-10,1.0,-15.972912641113323,,,random,21
6612,159,1e-10,1.0,-15.972912641113323,5.0,-30.0,depth_first,22
6613,159,1e-10,1.0,-15.972912641113323,5.0,-30.0,breadth_first,22
6614,159,1e-10,1.0,-15.972912641113323,5.0,-30.0,progressive_deepening,22
6615,159,1e-05,1.0,-15.972912641113323,5.0,-30.0,best_first,22
6616,159,1e-05,1.0,-15.972912641113323,,,optimal,22
6617,159,1e-10,1.0,-15.972912641113323,,,random,22
6618,159,1e-10,1.0,-15.972912641113323,5.0,-30.0,depth_first,23
6619,159,1e-10,1.0,-15.972912641113323,5.0,-30.0,breadth_first,23
6620,159,1e-10,1.0,-15.972912641113323,5.0,-30.0,progressive_deepening,23
6621,159,1e-05,1.0,-15.972912641113323,5.0,-30.0,best_first,23
6622,159,1e-05,0.21,-11.020294876691398,,,optimal,23
6623,159,1e-10,1.0,-15.972912641113323,,,random,23
6624,159,1e-10,0.95,-13.983364371545422,5.0,-30.0,depth_first,24
6625,159,1e-10,0.95,-13.983364371545422,5.0,-30.0,breadth_first,24
6626,159,1e-10,0.95,-13.983364371545422,5.0,-30.0,progressive_deepening,24
6627,159,1e-05,0.95,-13.983364371545422,5.0,-30.0,best_first,24
6628,159,1e-05,0.01,-6.620506064393825,,,optimal,24
6629,159,1e-10,1.0,-14.02700249205801,,,random,24
6630,159,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,depth_first,25
6631,159,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,breadth_first,25
6632,159,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,progressive_deepening,25
6633,159,1e-05,0.8300000000000001,-9.381105804877004,5.0,-30.0,best_first,25
6634,159,0.2559547922699533,0.01,-7.704521973036266,,,optimal,25
6635,159,1e-10,1.0,-9.750336373041954,,,random,25
6636,159,1e-10,1.0,-15.972912641113323,5.0,-30.0,depth_first,26
6637,159,1e-10,1.0,-15.972912641113323,5.0,-30.0,breadth_first,26
6638,159,1e-10,1.0,-15.972912641113323,5.0,-30.0,progressive_deepening,26
6639,159,1e-05,1.0,-15.972912641113323,5.0,-30.0,best_first,26
6640,159,1e-05,0.01,-6.629114438930426,,,optimal,26
6641,159,1e-10,1.0,-15.972912641113323,,,random,26
6642,159,1e-10,0.9,-11.781216348107359,5.0,-30.0,depth_first,27
6643,159,1e-10,0.9,-11.781216348107359,5.0,-30.0,breadth_first,27
6644,159,1e-10,0.9,-11.781216348107359,5.0,-30.0,progressive_deepening,27
6645,159,1e-05,0.9,-11.781216348107359,5.0,-30.0,best_first,27
6646,159,0.2559547922699533,0.01,-8.90896163845137,,,optimal,27
6647,159,1e-10,1.0,-11.947560950378175,,,random,27
6648,159,1e-10,0.95,-13.983364371545422,5.0,-30.0,depth_first,28
6649,159,1e-10,0.95,-13.983364371545422,5.0,-30.0,breadth_first,28
6650,159,1e-10,0.95,-13.983364371545422,5.0,-30.0,progressive_deepening,28
6651,159,1e-05,0.95,-13.983364371545422,5.0,-30.0,best_first,28
6652,159,0.3393221771895329,0.01,-11.170248908747208,,,optimal,28
6653,159,1e-10,1.0,-14.02700249205801,,,random,28
6654,159,1e-10,1.0,-15.972912641113323,5.0,-30.0,depth_first,29
6655,159,1e-10,1.0,-15.972912641113323,5.0,-30.0,breadth_first,29
6656,159,1e-10,1.0,-15.972912641113323,5.0,-30.0,progressive_deepening,29
6657,159,1e-05,1.0,-15.972912641113323,5.0,-30.0,best_first,29
6658,159,1e-05,0.01,-6.629114438930426,,,optimal,29
6659,159,1e-10,1.0,-15.972912641113323,,,random,29
6660,160,1e-10,0.65,-4.707449035108509,5.0,-30.0,depth_first,0
6661,160,1e-10,0.65,-4.707449035108509,5.0,-30.0,breadth_first,0
6662,160,1e-10,0.65,-4.707449035108509,5.0,-30.0,progressive_deepening,0
6663,160,1e-05,0.65,-4.707449035108509,5.0,-30.0,best_first,0
6664,160,1e-05,1.0,-5.049856007249537,,,optimal,0
6665,160,1e-10,1.0,-5.049856007249537,,,random,0
6666,160,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,1
6667,160,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,1
6668,160,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,1
6669,160,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,1
6670,160,1e-05,1.0,-2.5649493574615367,,,optimal,1
