action_times,actions,block,button_pressed,key_press,path,queries,responses,rewards,rt,score,simulation_mode,stimulus,time_elapsed,trial_index,trial_id,trial_type,pid
"[1726, 2322]","[u'up', u'right']",train_basic,,,"[u'0', u'1', u'2']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[9, 7]","[1723, 77]",16.0,"[None, None]",,4190,0.0,31508986.0,mouselab-mdp,3
"[1702, 2279]","[u'down', u'left']",train_basic,,,"[u'0', u'4', u'6']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[4, 7]","[1700, 64]",11.0,"[None, None]",,8877,1.0,82543559.0,mouselab-mdp,3
"[1747, 2283]","[u'up', u'right']",train_basic,,,"[u'0', u'1', u'2']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, 7]","[1745, 17]",9.0,"[None, None]",,13132,2.0,40112455.0,mouselab-mdp,3
"[1313, 1897]","[u'down', u'right']",train_basic,,,"[u'0', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[9, 4]","[1311, 72]",13.0,"[None, None]",,17077,3.0,42223011.0,mouselab-mdp,3
"[1132, 1682]","[u'up', u'right']",train_basic,,,"[u'0', u'1', u'2']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[7, 7]","[1131, 42]",14.0,"[None, None]",,20660,4.0,77642130.0,mouselab-mdp,3
"[1289, 1937]","[u'up', u'right']",train_basic,,,"[u'0', u'1', u'2']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[9, 4]","[1286, 133]",13.0,"[None, None]",,24924,5.0,71806265.0,mouselab-mdp,3
"[1529, 2137]","[u'down', u'right']",train_basic,,,"[u'0', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[4, 7]","[1527, 98]",11.0,"[None, None]",,29004,6.0,80349185.0,mouselab-mdp,3
"[820, 1339]","[u'up', u'left']",train_basic,,,"[u'0', u'1', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[4, 4]","[818, 13]",8.0,"[None, None]",,32524,7.0,66466608.0,mouselab-mdp,3
"[820, 1372]","[u'up', u'right']",train_basic,,,"[u'0', u'1', u'2']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[9, 4]","[819, 40]",13.0,"[None, None]",,35916,8.0,90837847.0,mouselab-mdp,3
"[1338, 1914]","[u'down', u'left']",train_basic,,,"[u'0', u'4', u'6']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[4, 9]","[1336, 57]",13.0,"[None, None]",,40260,9.0,97243443.0,mouselab-mdp,3
"[4946, 5906]","[u'up', u'right']",train_hidden,,,"[u'0', u'1', u'2']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, -3]","[4944, 441]",-1.0,"[None, None]",,50316,10.0,17194749.0,mouselab-mdp,3
"[587, 1683]","[u'up', u'left']",train_hidden,,,"[u'0', u'1', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[4, 9]","[586, 578]",13.0,"[None, None]",,54460,11.0,31994242.0,mouselab-mdp,3
"[407, 1623]","[u'down', u'right']",train_hidden,,,"[u'0', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, 7]","[406, 707]",9.0,"[None, None]",,59012,12.0,8631477.0,mouselab-mdp,3
"[390, 1453]","[u'down', u'right']",train_hidden,,,"[u'0', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[7, 2]","[388, 557]",9.0,"[None, None]",,62651,13.0,95218744.0,mouselab-mdp,3
"[300, 1284]","[u'up', u'right']",train_hidden,,,"[u'0', u'1', u'2']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-1, 4]","[298, 464]",3.0,"[None, None]",,66035,14.0,20498746.0,mouselab-mdp,3
"[21581, 22404]","[u'down', u'right']",train_inspector,,,"[u'0', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4', u'5'], u'time': [13703, 16016, 17993]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[7, 7]","[21579, 303]",14.0,"[None, None]",,93379,15.0,75620818.0,mouselab-mdp,3
"[10380, 11019]","[u'down', u'left']",train_inspector,,,"[u'0', u'4', u'6']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'6', u'2', u'4'], u'time': [806, 2021, 4322, 6914]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[7, 4]","[10378, 119]",11.0,"[None, None]",,107196,16.0,11020712.0,mouselab-mdp,3
"[6425, 7232]","[u'up', u'right']",train_inspector,,,"[u'0', u'1', u'2']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'1', u'2'], u'time': [1383, 3522, 5139]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[4, 4]","[6422, 291]",8.0,"[None, None]",,116819,17.0,32071918.0,mouselab-mdp,3
"[11267, 11946]","[u'down', u'left']",train_inspector,,,"[u'0', u'4', u'6']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'2', u'1'], u'time': [2690, 3725, 6816]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, 2]","[11265, 163]",4.0,"[None, None]",,131324,18.0,71072776.0,mouselab-mdp,3
"[5206, 5910]","[u'up', u'right']",train_inspector,,,"[u'0', u'1', u'2']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'5', u'1'], u'time': [742, 1652, 4052]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[4, 4]","[5204, 193]",8.0,"[None, None]",,140011,19.0,17490447.0,mouselab-mdp,3
"[17103, 22972]","[u'up', u'right']",train_inspect_cost,,,"[u'0', u'1', u'2']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[9, 7]","[17101, 5355]",16.0,"[None, None]",,168074,20.0,44277969.0,mouselab-mdp,3
"[3314, 4715]","[u'down', u'right']",train_inspect_cost,,,"[u'0', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1'], u'time': [2312]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[4, 4]","[3312, 886]",7.0,"[None, None]",,175466,21.0,25562375.0,mouselab-mdp,3
"[1959, 2767]","[u'down', u'right']",train_inspect_cost,,,"[u'0', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4'], u'time': [853]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[4, 4]","[1958, 300]",7.0,"[None, None]",,180754,22.0,30843817.0,mouselab-mdp,3
"[5293, 6045]","[u'up', u'right']",train_inspect_cost,,,"[u'0', u'1', u'2']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1'], u'time': [1367]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-1, 4]","[5291, 229]",2.0,"[None, None]",,189354,23.0,57176004.0,mouselab-mdp,3
"[2510, 3231]","[u'down', u'left']",train_inspect_cost,,,"[u'0', u'4', u'6']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4'], u'time': [1461]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[4, 4]","[2508, 206]",7.0,"[None, None]",,195546,24.0,79793648.0,mouselab-mdp,3
"[18731, 19562]","[u'down', u'right']",train_final,,,"[u'0', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4'], u'time': [17713]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, 7]","[18730, 313]",8.0,"[None, None]",,219496,25.0,38005933.0,mouselab-mdp,3
"[2999, 3727]","[u'up', u'right']",train_final,,,"[u'0', u'1', u'2']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1'], u'time': [2075]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[7, 4]","[2998, 221]",10.0,"[None, None]",,225744,26.0,90876549.0,mouselab-mdp,3
"[2298, 2962]","[u'up', u'left']",train_final,,,"[u'0', u'1', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1'], u'time': [1269]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[4, -1]","[2295, 140]",2.0,"[None, None]",,231440,27.0,46613852.0,mouselab-mdp,3
"[1870, 3054]","[u'down', u'right']",train_final,,,"[u'0', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4'], u'time': [907]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[9, 7]","[1869, 668]",15.0,"[None, None]",,237242,28.0,23844424.0,mouselab-mdp,3
"[2058, 2746]","[u'down', u'right']",train_final,,,"[u'0', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4'], u'time': [1107]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, 7]","[2057, 171]",8.0,"[None, None]",,242440,29.0,22965017.0,mouselab-mdp,3
"[2894, 3847]","[u'up', u'right']",test,,,"[u'0', u'1', u'2']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1'], u'time': [1847]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[9, -1]","[2893, 442]",7.0,"[None, None]",,254896,30.0,73634081.0,mouselab-mdp,3
"[1935, 3454]","[u'up', u'left']",test,,,"[u'0', u'1', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4'], u'time': [1009]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-1, 4]","[1933, 999]",2.0,"[None, None]",,260927,31.0,33246409.0,mouselab-mdp,3
"[3176, 3863]","[u'down', u'right']",test,,,"[u'0', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4'], u'time': [1971]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-1, 2]","[3174, 165]",0.0,"[None, None]",,267240,32.0,66854646.0,mouselab-mdp,3
"[359, 1856]","[u'up', u'left']",test,,,"[u'0', u'1', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-1, 2]","[358, 986]",1.0,"[None, None]",,271751,33.0,59869220.0,mouselab-mdp,3
"[1360, 2214]","[u'down', u'left']",test,,,"[u'0', u'4', u'6']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4'], u'time': [494]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[4, -3]","[1358, 340]",0.0,"[None, None]",,276391,34.0,60478881.0,mouselab-mdp,3
"[1685, 4476]","[u'up', u'right']",test,,,"[u'0', u'1', u'2']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1'], u'time': [733]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[9, 9]","[1683, 2271]",17.0,"[None, None]",,283647,35.0,14499657.0,mouselab-mdp,3
"[1838, 2653]","[u'up', u'right']",test,,,"[u'0', u'1', u'2']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1'], u'time': [801]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[7, 7]","[1836, 291]",13.0,"[None, None]",,288839,36.0,7655277.0,mouselab-mdp,3
"[1882, 3169]","[u'down', u'left']",test,,,"[u'0', u'4', u'6']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4'], u'time': [908]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[4, 7]","[1880, 781]",10.0,"[None, None]",,294775,37.0,50990879.0,mouselab-mdp,3
"[5107, 5851]","[u'up', u'left']",test,,,"[u'0', u'1', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'1'], u'time': [2108, 4316]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[4, -1]","[5104, 230]",1.0,"[None, None]",,303766,38.0,59096434.0,mouselab-mdp,3
"[3251, 3881]","[u'up', u'right']",test,,,"[u'0', u'1', u'2']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'5'], u'time': [913, 2232]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, 9]","[3250, 113]",9.0,"[None, None]",,310415,39.0,525781.0,mouselab-mdp,3
"[11595, 12243]","[u'up', u'right']",test,,,"[u'0', u'1', u'2']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'5'], u'time': [5337, 9506]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-1, 7]","[11591, 132]",4.0,"[None, None]",,325358,40.0,79386179.0,mouselab-mdp,3
"[2451, 3108]","[u'down', u'right']",test,,,"[u'0', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4'], u'time': [1167]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[7, -1]","[2449, 140]",5.0,"[None, None]",,330918,41.0,64055861.0,mouselab-mdp,3
"[3209, 4737]","[u'down', u'left']",test,,,"[u'0', u'4', u'6']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1'], u'time': [1850]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[9, 4]","[3208, 1005]",12.0,"[None, None]",,338326,42.0,25873888.0,mouselab-mdp,3
"[1872, 2911]","[u'up', u'right']",test,,,"[u'0', u'1', u'2']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1'], u'time': [820]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[4, 2]","[1869, 523]",5.0,"[None, None]",,343671,43.0,81855562.0,mouselab-mdp,3
