action_times,actions,block,path,queries,rewards,rt,score,simulation_mode,time_elapsed,trial_index,trial_id,trial_type,pid
"[24560, 25631, 26255]","[u'left', u'left', u'down']",train_inspector,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'6', u'10', u'9', u'1', u'2', u'4', u'3', u'7', u'8', u'12', u'11'], u'time': [11717, 15947, 17210, 17725, 18443, 18867, 19725, 20530, 21004, 21467, 22155, 22546]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[5, 10, -5]","[24558, 538, 113]",10.0,"[None, None, None]",164616,15.0,4.517249616187461e+18,mouselab-mdp,9
"[7121, 7759, 8447]","[u'left', u'left', u'down']",train_inspector,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'10', u'11', u'12', u'5', u'8', u'6', u'7', u'3', u'4', u'2', u'1'], u'time': [458, 817, 1635, 2170, 2729, 3257, 3649, 4057, 4609, 5377, 5753, 6313]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[5, 10, -5]","[7118, 117, 174]",10.0,"[None, None, None]",176040,16.0,-7.125102216625555e+18,mouselab-mdp,9
"[7579, 8683, 9259]","[u'left', u'left', u'up']",train_inspector,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'5', u'6', u'8', u'7', u'12', u'9', u'10', u'11', u'2', u'4', u'3'], u'time': [549, 1230, 1678, 1974, 2598, 3557, 4437, 4813, 5238, 5981, 6789, 7189]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[5, 10, 10]","[7577, 570, 64]",25.0,"[None, None, None]",187911,17.0,4.842692465290208e+18,mouselab-mdp,9
"[6651, 7194, 8201]","[u'up', u'up', u'right']",train_inspector,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'10', u'12', u'11', u'5', u'6', u'7', u'8', u'1', u'2', u'3', u'4'], u'time': [652, 1071, 1427, 1772, 2235, 2578, 3270, 4027, 4803, 5154, 5546, 6146]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[5, 10, 5]","[6649, 24, 497]",20.0,"[None, None, None]",198902,18.0,-2.401185042585887e+18,mouselab-mdp,9
"[5024, 5634, 6288]","[u'up', u'up', u'right']",train_inspector,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'2', u'5', u'6', u'9', u'10', u'3', u'4'], u'time': [1371, 1691, 2450, 2938, 3378, 3715, 4274, 4571]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, 10, 10]","[5022, 80, 135]",30.0,"[None, None, None]",209798,19.0,6.300325444535346e+18,mouselab-mdp,9
"[18682, 19226, 20554]","[u'up', u'up', u'right']",train_inspect_cost,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'5', u'1', u'2'], u'time': [10293, 12684, 14188, 15316]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, 10, 5]","[18681, 34, 813]",21.0,"[None, None, None]",235332,20.0,-1.4141965748565614e+17,mouselab-mdp,9
"[16294, 17271, 17814]","[u'left', u'left', u'up']",train_inspect_cost,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'5', u'1', u'2', u'10', u'6', u'7', u'8', u'11'], u'time': [1048, 2058, 2584, 3544, 4112, 4688, 11744, 14675, 15432]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[5, 5, 5]","[16292, 461, 35]",6.0,"[None, None, None]",255958,21.0,3.583064541232826e+18,mouselab-mdp,9
"[6651, 7752, 8568]","[u'right', u'right', u'up']",train_inspect_cost,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'9', u'5', u'6', u'10', u'7'], u'time': [1786, 2153, 2618, 3306, 4370, 6063]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, 10, 5]","[6650, 596, 296]",19.0,"[None, None, None]",267058,22.0,7.868762594467914e+18,mouselab-mdp,9
"[10378, 11450, 16697]","[u'left', u'left', u'down']",train_inspect_cost,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'5', u'1', u'2', u'10', u'6', u'11', u'8', u'7'], u'time': [1028, 1636, 2588, 2951, 3644, 4204, 5244, 6244, 8423]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, 10, 10]","[10376, 544, 4741]",21.0,"[None, None, None]",287024,23.0,-1.5846922163129664e+18,mouselab-mdp,9
"[5517, 6061, 6923]","[u'left', u'left', u'up']",train_inspect_cost,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'5', u'1', u'10', u'6'], u'time': [966, 1625, 2181, 3789, 4653]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, 5, 10]","[5515, 20, 336]",20.0,"[None, None, None]",296512,24.0,-6.909700207174625e+18,mouselab-mdp,9
"[14651, 15179, 15915]","[u'right', u'right', u'down']",train_final,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, 5, -10]","[14649, 10, 213]",5.0,"[None, None, None]",318351,25.0,1.660935089319862e+18,mouselab-mdp,9
"[83, 832, 1968]","[u'right', u'right', u'up']",train_final,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[5, 5, 5]","[81, 216, 620]",15.0,"[None, None, None]",322111,26.0,1.3765381945531668e+18,mouselab-mdp,9
"[160, 833, 1359]","[u'right', u'right', u'up']",train_final,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, 5, 5]","[157, 160, 20]",20.0,"[None, None, None]",325151,27.0,-7.299700932651748e+18,mouselab-mdp,9
"[107, 668, 1178]","[u'right', u'right', u'up']",train_final,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[5, -10, 10]","[106, 43, 2]",5.0,"[None, None, None]",328254,28.0,3.6370751421926886e+18,mouselab-mdp,9
"[42, 602, 1178]","[u'right', u'right', u'up']",train_final,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-10, -10, -5]","[41, 47, 57]",-25.0,"[None, None, None]",331086,29.0,6.301694736193464e+17,mouselab-mdp,9
"[6327, 8727, 9767]","[u'up', u'up', u'right']",test,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'9', u'1', u'2', u'10'], u'time': [2228, 3075, 3497, 4659, 5297]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, -10, 10]","[6325, 1877, 517]",5.0,"[None, None, None]",387019,30.0,7.434111409514572e+18,mouselab-mdp,9
"[4885, 5459, 6114]","[u'up', u'up', u'right']",test,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'5', u'1', u'2', u'10'], u'time': [732, 1732, 2518, 3524, 4070]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, -5, 10]","[4882, 63, 136]",10.0,"[None, None, None]",395514,31.0,7.91556335598923e+18,mouselab-mdp,9
"[6360, 6918, 7911]","[u'up', u'up', u'left']",test,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'1', u'5', u'6', u'10', u'2'], u'time': [1609, 2066, 3337, 3794, 4625, 5824]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, 10, -5]","[6358, 48, 458]",9.0,"[None, None, None]",406217,32.0,2.0031782822548767e+18,mouselab-mdp,9
"[6827, 7771, 9066]","[u'left', u'left', u'up']",test,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'5', u'9', u'10', u'2', u'3', u'11'], u'time': [1669, 2044, 2756, 3365, 3973, 4965, 6207]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[5, 5, 5]","[6824, 433, 779]",8.0,"[None, None, None]",417848,33.0,2.64561491402998e+18,mouselab-mdp,9
"[8188, 8846, 9488]","[u'left', u'left', u'up']",test,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'1', u'5', u'2', u'6', u'10', u'12', u'11'], u'time': [1086, 1510, 2254, 2968, 3782, 5125, 6286, 7742]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-5, 5, 10]","[8187, 139, 131]",2.0,"[None, None, None]",430072,34.0,-5.149457503050632e+18,mouselab-mdp,9
"[5322, 6313, 6921]","[u'left', u'left', u'down']",test,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'1', u'9', u'10', u'6', u'2'], u'time': [1188, 1571, 2443, 3235, 4003, 4732]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[5, 5, 10]","[5319, 482, 90]",14.0,"[None, None, None]",439688,35.0,-2.7782514449718523e+18,mouselab-mdp,9
"[6057, 6602, 7209]","[u'left', u'left', u'up']",test,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'1', u'5', u'6', u'10', u'11', u'12'], u'time': [723, 1703, 2011, 2619, 3572, 3956, 5127]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, -5, 10]","[6055, 36, 90]",8.0,"[None, None, None]",449335,36.0,-3.8790525829275725e+17,mouselab-mdp,9
"[5398, 5942, 6518]","[u'right', u'right', u'up']",test,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'10', u'1', u'5', u'6'], u'time': [648, 1049, 1605, 2064, 3792]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-5, 10, 10]","[5396, 12, 54]",10.0,"[None, None, None]",457974,37.0,-8.430627562648791e+18,mouselab-mdp,9
"[4342, 5028, 5684]","[u'left', u'left', u'up']",test,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'1', u'5', u'10', u'11', u'12'], u'time': [1063, 1455, 1896, 2543, 3056, 4054]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[5, 10, 10]","[4340, 157, 146]",19.0,"[None, None, None]",465605,38.0,-2.406626739250812e+18,mouselab-mdp,9
"[4545, 5153, 5809]","[u'right', u'right', u'down']",test,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'1', u'5', u'6', u'10'], u'time': [467, 956, 1892, 3326, 4077]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[5, 10, 5]","[4544, 100, 141]",15.0,"[None, None, None]",474165,39.0,-3.810609463936167e+18,mouselab-mdp,9
"[2811, 3354, 3932]","[u'right', u'right', u'up']",test,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'5', u'9'], u'time': [758, 1828, 2260]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, 10, 5]","[2809, 33, 46]",22.0,"[None, None, None]",480628,40.0,-6.552867048006103e+18,mouselab-mdp,9
"[7224, 7958, 8503]","[u'right', u'right', u'up']",test,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'9', u'5', u'10', u'6', u'2'], u'time': [440, 857, 1248, 4047, 4905, 5377]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-5, 10, 5]","[7222, 223, 35]",4.0,"[None, None, None]",491524,41.0,-4.167587722078449e+18,mouselab-mdp,9
"[2670, 3342, 3885]","[u'right', u'right', u'up']",test,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'1', u'5'], u'time': [927, 1479, 2088]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, 10, 5]","[2669, 146, 37]",22.0,"[None, None, None]",498003,42.0,-3.081449241277774e+18,mouselab-mdp,9
"[1836, 2413, 2956]","[u'up', u'up', u'left']",test,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'1', u'5'], u'time': [720, 974, 1590]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[5, 5, -10]","[1834, 63, 23]",-3.0,"[None, None, None]",503027,43.0,-3.214860887015687e+18,mouselab-mdp,9
"[3226, 3898, 4426]","[u'left', u'left', u'down']",test,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'9', u'5', u'6', u'10'], u'time': [476, 804, 1148, 1884, 2563]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-5, 10, 10]","[3224, 142, 21]",10.0,"[None, None, None]",509971,44.0,-1.7794280299741353e+18,mouselab-mdp,9
"[5886, 6461, 7070]","[u'up', u'up', u'left']",test,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'9', u'1', u'6', u'10', u'2'], u'time': [455, 888, 1215, 2015, 2647, 4944]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-5, 10, 5]","[5883, 46, 87]",4.0,"[None, None, None]",519747,45.0,-6.72824086845133e+18,mouselab-mdp,9
"[6693, 7317, 7973]","[u'up', u'up', u'left']",test,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'5', u'10', u'9', u'6', u'2'], u'time': [2055, 2519, 3423, 3802, 4903, 5839]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-5, 10, -5]","[6692, 119, 141]",-6.0,"[None, None, None]",530497,46.0,2.9612134047696353e+18,mouselab-mdp,9
"[3184, 3728, 4288]","[u'left', u'left', u'up']",test,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'9', u'5', u'6', u'10'], u'time': [370, 1141, 1713, 2161, 2626]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[5, 5, -5]","[3182, 37, 49]",0.0,"[None, None, None]",537537,47.0,2.5857685737037445e+18,mouselab-mdp,9
"[4120, 4679, 5319]","[u'up', u'up', u'right']",test,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'1', u'5', u'2'], u'time': [443, 801, 2321, 3689]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, 10, -10]","[4118, 54, 128]",6.0,"[None, None, None]",545520,48.0,7.502188167921001e+17,mouselab-mdp,9
"[5421, 5949, 6669]","[u'left', u'left', u'down']",test,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'1', u'5', u'6', u'10', u'2', u'4'], u'time': [1327, 1665, 2039, 2439, 3032, 3680, 4422]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[5, 10, -5]","[5419, 20, 205]",3.0,"[None, None, None]",554496,49.0,7.199021816796713e+18,mouselab-mdp,9
"[18170, 18980, 20987]","[u'right', u'right', u'up']",train_basic,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[5, -10, -5]","[18160, 308, 1462]",-10.0,"[None, None, None]",29867,0.0,4.517249616187461e+18,mouselab-mdp,10
"[2402, 3199, 5877]","[u'left', u'left', u'down']",train_basic,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-5, 10, 10]","[2394, 287, 2138]",15.0,"[None, None, None]",41290,1.0,-1.7794280299741353e+18,mouselab-mdp,10
