action_times,actions,beliefs,correct,delays,information_used_correctly,meta_actions,path,planned_too_little,planned_too_much,queries,questions,responses,rt,score,time_elapsed,trial_index,trial_i,trial_type,view_history,pid
"[5220, 5740, 6308]","[u'2', u'2', u'3']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 20, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 20, u'__', u'__', -20, u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 20, u'__', 4, -20, u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 20, 4, 4, -20, u'__', u'__', u'__', u'__']]",,[],[],[],"[u'0', 9, 10, 11]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [9, 12, 11, 10], u'time': [1141, 2241, 3496, 4458]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5219, 13, 63]",24.0,855016,13.0,,mouselab-mdp,,24
"[9489, 10514, 11160]","[u'1', u'1', u'0']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', -4, u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', -12, -4, u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', 20, u'__', u'__', u'__', 4, u'__', -12, -4, u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', 20, u'__', -4, u'__', 4, u'__', -12, -4, u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', 20, u'__', -4, -4, 4, u'__', -12, -4, u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', 20, 4, -4, -4, 4, u'__', -12, -4, u'__', u'__', u'__', u'__']]",,[],[],[],"[u'0', 5, 6, 8]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [9, 12, 11, 5, 7, 8, 6], u'time': [1164, 2424, 3191, 4742, 5867, 6928, 7666]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[9489, 473, 134]",13.0,904876,14.0,,mouselab-mdp,,24
"[11970, 12649, 13312]","[u'0', u'0', u'3']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -12, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -12, u'__', u'__', u'__', 12, u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -12, u'__', u'__', u'__', 12, u'__', u'__', -12], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -12, u'__', u'__', u'__', 12, u'__', -4, -12], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -12, u'__', u'__', u'__', 12, 4, -4, -12], [0, 12, u'__', u'__', u'__', u'__', u'__', u'__', u'__', -12, u'__', u'__', u'__', 12, 4, -4, -12], [0, 12, u'__', -12, u'__', u'__', u'__', u'__', u'__', -12, u'__', u'__', u'__', 12, 4, -4, -12], [0, 12, u'__', -12, 12, u'__', u'__', u'__', u'__', -12, u'__', u'__', u'__', 12, 4, -4, -12], [0, 12, 4, -12, 12, u'__', u'__', u'__', u'__', -12, u'__', u'__', u'__', 12, 4, -4, -12]]",,[],[],[],"[u'0', 1, 2, 4]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [9, 13, 16, 15, 14, 1, 3, 4, 2], u'time': [932, 1715, 2814, 3606, 5787, 7667, 8967, 10482, 11256]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[11969, 168, 146]",19.0,951791,15.0,,mouselab-mdp,,24
"[6892, 7513, 8123]","[u'1', u'1', u'2']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', 4, u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', 12, u'__', u'__', u'__', 4, u'__', u'__', 4, u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', 12, u'__', 12, u'__', 4, u'__', u'__', 4, u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', 12, 4, 12, u'__', 4, u'__', u'__', 4, u'__', u'__', u'__', u'__']]",,[],[],[],"[u'0', 5, 6, 7]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [9, 12, 5, 7, 6], u'time': [966, 2670, 4238, 5340, 6206]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6891, 11, 103]",23.0,1006925,16.0,,mouselab-mdp,,24
"[18110, 23901, 26917]","[u'3', u'3', u'2']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', -12, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, 4, u'__', u'__', u'__', -12, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, 4, -4, u'__', u'__', -12, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, 4, -4, u'__', u'__', -12, u'__', u'__', u'__', u'__', u'__', u'__', u'__', 12, u'__', u'__', u'__'], [0, 4, -4, u'__', u'__', -12, u'__', u'__', u'__', 4, u'__', u'__', u'__', 12, u'__', u'__', u'__']]",,[],[],[],"[u'0', 13, 14, 16]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [5, 1, 2, 13, 9], u'time': [5847, 7859, 9592, 10739, 12912]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[18109, 5289, 2516]",15.0,208489,1.0,,mouselab-mdp,,25
"[18324, 18980, 19627]","[u'2', u'2', u'3']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 20, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 20, -4, u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 20, -4, 12, u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 20, -4, 12, 4, u'__', u'__', u'__', u'__'], [0, 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', 20, -4, 12, 4, u'__', u'__', u'__', u'__'], [0, 4, u'__', u'__', u'__', -4, u'__', u'__', u'__', 20, -4, 12, 4, u'__', u'__', u'__', u'__'], [0, 4, u'__', u'__', u'__', -4, u'__', u'__', u'__', 20, -4, 12, 4, 4, u'__', u'__', u'__'], [0, 4, 4, u'__', u'__', -4, u'__', u'__', u'__', 20, -4, 12, 4, 4, u'__', u'__', u'__'], [0, 4, 4, u'__', 4, -4, u'__', u'__', u'__', 20, -4, 12, 4, 4, u'__', u'__', u'__'], [0, 4, 4, 4, 4, -4, u'__', u'__', u'__', 20, -4, 12, 4, 4, u'__', u'__', u'__']]",,[],[],[],"[u'0', 9, 10, 11]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [9, 10, 11, 12, 1, 5, 13, 2, 4, 3], u'time': [1785, 3558, 4683, 5371, 7300, 8038, 8719, 10291, 10809, 11349]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[18323, 140, 137]",18.0,260582,2.0,,mouselab-mdp,,25
"[25477, 26396, 27187]","[u'1', u'1', u'0']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', 20, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 20, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 20, u'__', u'__', u'__', u'__', u'__', u'__', u'__', -12, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 20, u'__', u'__', u'__', 4, u'__', u'__', u'__', -12, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 20, -12, u'__', u'__', 4, u'__', u'__', u'__', -12, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 20, -12, -12, u'__', 4, u'__', u'__', u'__', -12, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 20, -12, -12, -12, 4, u'__', u'__', u'__', -12, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 20, -12, -12, -12, 4, u'__', u'__', -4, -12, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 20, -12, -12, -12, 4, -4, u'__', -4, -12, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 20, -12, -12, -12, 4, -4, -4, -4, -12, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 20, -12, -12, -12, 4, -4, -4, -4, -12, u'__', u'__', -12], [0, -4, u'__', u'__', u'__', 20, -12, -12, -12, 4, -4, -4, -4, -12, -12, u'__', -12], [0, -4, u'__', u'__', u'__', 20, -12, -12, -12, 4, -4, -4, -4, -12, -12, 4, -12], [0, -4, -4, u'__', u'__', 20, -12, -12, -12, 4, -4, -4, -4, -12, -12, 4, -12], [0, -4, -4, u'__', -4, 20, -12, -12, -12, 4, -4, -4, -4, -12, -12, 4, -12], [0, -4, -4, 4, -4, 20, -12, -12, -12, 4, -4, -4, -4, -12, -12, 4, -12]]",,[],[],[],"[u'0', 5, 6, 8]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [5, 1, 13, 9, 6, 7, 8, 12, 10, 11, 16, 14, 15, 2, 4, 3], u'time': [1223, 3964, 4747, 5335, 6841, 7667, 8403, 9966, 11165, 11627, 12781, 13249, 13700, 14642, 15087, 15597]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[25477, 404, 283]",-20.0,309126,3.0,,mouselab-mdp,,25
"[9586, 10489, 11289]","[u'1', u'1', u'0']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', -4, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', -4, u'__', u'__', u'__', -4, u'__', u'__', u'__'], [0, 4, u'__', u'__', u'__', 4, u'__', u'__', u'__', -4, u'__', u'__', u'__', -4, u'__', u'__', u'__'], [0, 4, -20, u'__', u'__', 4, u'__', u'__', u'__', -4, u'__', u'__', u'__', -4, u'__', u'__', u'__'], [0, 4, -20, u'__', u'__', 4, -4, u'__', u'__', -4, u'__', u'__', u'__', -4, u'__', u'__', u'__'], [0, 4, -20, u'__', u'__', 4, -4, u'__', 20, -4, u'__', u'__', u'__', -4, u'__', u'__', u'__'], [0, 4, -20, u'__', u'__', 4, -4, 4, 20, -4, u'__', u'__', u'__', -4, u'__', u'__', u'__']]",,[],[],[],"[u'0', 5, 6, 8]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [5, 9, 13, 1, 2, 6, 8, 7], u'time': [982, 1631, 2258, 2981, 4597, 6396, 7219, 7891]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[9586, 395, 283]",12.0,357239,4.0,,mouselab-mdp,,25
"[14946, 15609, 16353]","[u'3', u'3', u'2']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__'], [0, 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', -4, u'__', u'__', u'__', 4, u'__', u'__', u'__'], [0, 4, u'__', u'__', u'__', 4, u'__', u'__', u'__', -4, u'__', u'__', u'__', 4, u'__', u'__', u'__'], [0, 4, u'__', u'__', u'__', 4, -4, u'__', u'__', -4, u'__', u'__', u'__', 4, u'__', u'__', u'__'], [0, 4, 12, u'__', u'__', 4, -4, u'__', u'__', -4, u'__', u'__', u'__', 4, u'__', u'__', u'__'], [0, 4, 12, u'__', u'__', 4, -4, u'__', u'__', -4, u'__', u'__', u'__', 4, 12, u'__', u'__'], [0, 4, 12, u'__', u'__', 4, -4, u'__', u'__', -4, u'__', u'__', u'__', 4, 12, u'__', 12], [0, 4, 12, u'__', u'__', 4, -4, u'__', u'__', -4, u'__', u'__', u'__', 4, 12, -4, 12], [0, 4, 12, u'__', -4, 4, -4, u'__', u'__', -4, u'__', u'__', u'__', 4, 12, -4, 12]]",,[],[],[],"[u'0', 13, 14, 16]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [1, 13, 9, 5, 6, 2, 14, 16, 15, 4], u'time': [1038, 1757, 2363, 2921, 4985, 6421, 8139, 9827, 11793, 13341]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[14946, 153, 234]",18.0,405247,5.0,,mouselab-mdp,,25
"[11192, 11752, 12281]","[u'1', u'1', u'2']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', 12, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, 4, u'__', u'__', u'__', 12, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, 4, u'__', u'__', u'__', 12, u'__', u'__', u'__', u'__', u'__', u'__', u'__', -4, u'__', u'__', u'__'], [0, 4, u'__', u'__', u'__', 12, u'__', u'__', u'__', 4, u'__', u'__', u'__', -4, u'__', u'__', u'__'], [0, 4, u'__', u'__', u'__', 12, 4, u'__', u'__', 4, u'__', u'__', u'__', -4, u'__', u'__', u'__'], [0, 4, u'__', u'__', u'__', 12, 4, u'__', 4, 4, u'__', u'__', u'__', -4, u'__', u'__', u'__'], [0, 4, u'__', u'__', u'__', 12, 4, 12, 4, 4, u'__', u'__', u'__', -4, u'__', u'__', u'__']]",,[],[],[],"[u'0', 5, 6, 7]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [5, 1, 13, 9, 6, 8, 7], u'time': [3035, 3741, 4548, 5238, 7577, 8879, 9772]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[11192, 42, 9]",21.0,453111,6.0,,mouselab-mdp,,25
"[10894, 11646, 12294]","[u'1', u'1', u'2']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', 20, u'__', u'__', u'__', 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', 20, 4, u'__', u'__', 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', 20, 4, -4, u'__', 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', 20, 4, -4, -4, 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, -12, u'__', u'__', u'__', 20, 4, -4, -4, 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, -12, u'__', u'__', u'__', 20, 4, -4, -4, 4, u'__', u'__', u'__', -4, u'__', u'__', u'__']]",,[],[],[],"[u'0', 5, 6, 7]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [9, 5, 6, 7, 8, 1, 13], u'time': [1209, 1870, 3964, 4949, 5735, 8144, 9044]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10894, 245, 132]",13.0,513926,7.0,,mouselab-mdp,,25
"[6729, 7705, 8361]","[u'1', u'1', u'0']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', 20, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', 20, 12, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', 20, 12, -4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', 20, 12, -4, 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__']]",,[],[],[],"[u'0', 5, 6, 8]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [5, 6, 7, 8], u'time': [2234, 3589, 4593, 5269]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6728, 476, 152]",32.0,563872,8.0,,mouselab-mdp,,25
"[16206, 16909, 17525]","[u'0', u'0', u'1']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', -4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, -12, u'__', u'__', u'__', -4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, -12, u'__', u'__', u'__', -4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', -20, u'__', u'__', u'__'], [0, -12, u'__', u'__', u'__', -4, u'__', u'__', u'__', -4, u'__', u'__', u'__', -20, u'__', u'__', u'__'], [0, -12, u'__', u'__', u'__', -4, -4, u'__', u'__', -4, u'__', u'__', u'__', -20, u'__', u'__', u'__'], [0, -12, u'__', u'__', u'__', -4, -4, u'__', -4, -4, u'__', u'__', u'__', -20, u'__', u'__', u'__'], [0, -12, u'__', u'__', u'__', -4, -4, -12, -4, -4, u'__', u'__', u'__', -20, u'__', u'__', u'__'], [0, -12, u'__', u'__', u'__', -4, -4, -12, -4, -4, 4, u'__', u'__', -20, u'__', u'__', u'__'], [0, -12, u'__', u'__', u'__', -4, -4, -12, -4, -4, 4, -4, u'__', -20, u'__', u'__', u'__'], [0, -12, u'__', u'__', u'__', -4, -4, -12, -4, -4, 4, -4, -12, -20, u'__', u'__', u'__'], [0, -12, 12, u'__', u'__', -4, -4, -12, -4, -4, 4, -4, -12, -20, u'__', u'__', u'__'], [0, -12, 12, 4, u'__', -4, -4, -12, -4, -4, 4, -4, -12, -20, u'__', u'__', u'__'], [0, -12, 12, 4, -4, -4, -4, -12, -4, -4, 4, -4, -12, -20, u'__', u'__', u'__']]",,[],[],[],"[u'0', 1, 2, 3]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [5, 1, 13, 9, 6, 8, 7, 10, 11, 12, 2, 3, 4], u'time': [1289, 1949, 2621, 3278, 5997, 6601, 7134, 7871, 8459, 9097, 11587, 12507, 13621]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[16206, 187, 107]",-9.0,652830,9.0,,mouselab-mdp,,25
"[17400, 18023, 18552]","[u'2', u'2', u'1']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', -12, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', -12, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', -12, u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', -12, u'__', u'__', u'__', 12, u'__', u'__', u'__', 4, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', -12, u'__', u'__', u'__', 12, 4, u'__', u'__', 4, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', -12, u'__', u'__', u'__', 12, 4, 4, u'__', 4, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', -12, u'__', u'__', u'__', 12, 4, 4, 4, 4, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', -12, 4, u'__', u'__', 12, 4, 4, 4, 4, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', -12, 4, u'__', -4, 12, 4, 4, 4, 4, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', -12, 4, 4, -4, 12, 4, 4, 4, 4, u'__', u'__', u'__'], [0, -4, 12, u'__', u'__', -12, 4, 4, -4, 12, 4, 4, 4, 4, u'__', u'__', u'__'], [0, -4, 12, 4, u'__', -12, 4, 4, -4, 12, 4, 4, 4, 4, u'__', u'__', u'__'], [0, -4, 12, 4, -20, -12, 4, 4, -4, 12, 4, 4, 4, 4, u'__', u'__', u'__']]",,[],[],[],"[u'0', 9, 10, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [5, 1, 13, 9, 10, 11, 12, 6, 8, 7, 2, 3, 4], u'time': [1134, 2223, 2891, 3560, 4531, 5340, 6625, 8607, 9773, 10723, 13665, 14758, 15990]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[17400, 122, 4]",7.0,702318,10.0,,mouselab-mdp,,25
"[8152, 9703, 10592]","[u'2', u'2', u'3']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 4, u'__', u'__', u'__', 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 4, u'__', u'__', u'__', 4, u'__', u'__', u'__', -12, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 4, u'__', u'__', u'__', 4, 12, u'__', u'__', -12, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 4, -4, u'__', u'__', 4, 12, u'__', u'__', -12, u'__', u'__', u'__']]",,[],[],[],"[u'0', 9, 10, 11]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [9, 5, 1, 13, 10, 6], u'time': [2625, 3360, 3918, 4452, 6051, 6749]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[8152, 1042, 388]",6.0,752312,11.0,,mouselab-mdp,,25
